Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Orwell Estuary,0,7,0.0,3,3Standard visit under the WeBS Low Tide Count SurveyWeBS,5Standard visit under the WeBS Low Tide Count SurveyWeBS,34.0,1,1,1,2Standard visit under the WeBS Low Tide Count SurveyWeBS,0,14,6,6,2,1,0,68,7,Nov,16,16,4,2019-11-24 16:51:44
Priory Country Park (Barkers Lane Gravel Pit),0,0,1.0,0,1,1,nan,nan,nan,0,0,0,140,0,4,0,0,0,80,0,nan,16,16,4,2019-11-24 16:51:44
West Water Reservoir,0,0,nan,0,0,0,0.0,8,45Supplementary visit under the WeBS Core Count SurveyWeBS,4WWT/JNCC National Grey Goose Censusnull,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,8Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,27Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,4unspecified sea-watchnull,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,30,Oct,16,16,4,2019-11-24 16:51:44
Clachan and Whitehouse,nan,nan,nan,nan,nan,nan,nan,2Argyll goose countsSNH,0SNH countsSNH Islay office,nan,0SNH countsSNH Islay office,0SNH countsSNH Islay office,0SNH countsSNH Islay office,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0SNH countsSNH Islay office,nan,0SNH countsSNH Kirkwall office,30SNH countsSNH Kirkwall office,nan,nan,nan,15,15,4,2019-11-24 16:51:44
Dee Estuary (English counties),1,1,1.0,1,1,4,2.0,2,7,8,9,21,13,13,11,10,12,8,14,32,Jan,15,15,4,2019-11-24 16:51:44
Eversley Cross and Yateley Gravel Pits,220,187,183.0,236,219,158,107.0,62,49,36,22,18,14,14,19,4,26,23,20,(0),nan,18,18,4,2019-11-24 16:51:44
Laggan Mouth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,nan,nan,14,14,4,2019-11-24 16:51:44
Loch Gorm,nan,nan,nan,nan,nan,nan,0.0,800,nan,nan,0,300,0,0,nan,nan,nan,nan,14,nan,nan,14,14,4,2019-11-24 16:51:44
Loch na Faoileige,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,70,0,nan,14,14,4,2019-11-24 16:51:44
Loch of Spiggie,nan,5,4.0,0,0,0,36.0,0,0,5,0,2,1,3,0,4,7,58,2,0,nan,14,14,4,2019-11-24 16:51:44
Bute,21Islay Greenland White-fronted and Barnacle Goose countsSNH adopted counts,1Supplementary visit under the WeBS Core Count SurveyWeBS,nan,6Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,2Argyll goose countsSNH,0SNH countsSNH Islay office,nan,0SNH countsSNH Islay office,0SNH countsSNH Islay office,5Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,10Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0SNH countsSNH Islay office,nan,0SNH countsSNH Kirkwall office,0SNH countsSNH Kirkwall office,45Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,8Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Dec,13,13,4,2019-11-24 16:51:44
Carmarthen Bay,0,4,0.0,0,0,0,0.0,1,1,2Standard visit under the WeBS Low Tide Count SurveyWeBS,0,0,0,0,0,0,0,67,0,0,nan,13,13,4,2019-11-24 16:51:44
Carsebreck and Rhynd Lochs,0,0,10.0,6,0,0,0.0,0,0,8WWT/JNCC National Grey Goose Censusnull,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,13Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,17Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,56Supplementary roost count under the WeBS Core Count SurveyWeBS,6unspecified sea-watchnull,12Supplementary roost count under the WeBS Core Count SurveyWeBS,9Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,31Supplementary roost count under the WeBS Core Count SurveyWeBS,9,4,Oct,13,13,4,2019-11-24 16:51:44
Llyn Traffwll,3,4,2.0,4,19,10,9.0,11,10,12,11,14,14,14,10,13,17,12,14,9,Aug,13,13,4,2019-11-24 16:51:44
Bay of Culkein,0,(63),nan,nan,nan,nan,34.0,0,0,0,0,0,0,0,0,4Supplementary visit under the WeBS Core Count SurveyWeBS,30Supplementary visit under the WeBS Core Count SurveyWeBS,25Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,nan,12,12,4,2019-11-24 16:51:44
Blagdon Lake,10.0,6,3,14.0,(14),14,12,(11),11,11,17,19,17,23,13,17,17,15,9,3,Jan,12,12,5,2019-11-24 16:51:56
Chew Valley Lake,9.0,7,6,14.0,13,18,11,11,11,11,17,19,16,21,14,15,17,14,9,4,Sep,12,12,5,2019-11-24 16:51:56
Loch Eye,0.0,0,(0),0.0,0,5,0,0,0,0,0,0,0,0,0,(0),0,0,0,60Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Mar,15,15,5,2019-11-24 16:51:56
Stocks Reservoir,nan,nan,nan,0.0,nan,nan,nan,23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,23,Jul,12,12,5,2019-11-24 16:51:56
Holme Dub,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,3,8,9,5,7,21,7,Sep,10,10,5,2019-11-24 16:51:56
Loch of Clumly,0.0,(1),0,0.0,0,4Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0,0,0,14,0,0,0,0,1,(45),0,nan,9,9,5,2019-11-24 16:51:56
Machrihanish,nan,1Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,77Supplementary visit under the WeBS Core Count SurveyWeBS,102Supplementary visit under the WeBS Core Count SurveyWeBS,nan,400Argyll goose countsSNH,"67Report of the 2000/2001 National Census of Greenland White-fronted Geese in BritainFox, A.D. and Francis, I. 2002. Greenland White-fronted Goose Study report. Kalo, Denmark. 8 pp.",60WWT/JNCC National Grey Goose Censusnull,82Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,56SNH countsSNH Islay office,76SNH countsSNH Islay office,25Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,25SNH countsSNH Islay office,nan,12SNH countsSNH Kirkwall office,9SNH countsSNH Kirkwall office,6SNH countsSNH Kirkwall office,9SNH countsSNH Kirkwall office,Dec,9,9,5,2019-11-24 16:51:56
Oldshoremore Bay,0.0,nan,nan,nan,nan,nan,0,(0),0,0,0,0,0,0,0,0,0,0,0,47,Feb,9,9,5,2019-11-24 16:51:56
Wellington Country Park,0.0,2,0,0.0,1,0,0,5,0,9,2,5,5,5,11,8,21,4,5,6,Apr,9,9,5,2019-11-24 16:51:56
Alde Estuary,1.0,13,(1),1.0,11,3,1,2,19,0,1,108,40,5,0,2,10,14,7,7,Jan,8,8,5,2019-11-24 16:51:56
Blackwater Estuary,50.0,1,1,1.0,0,1,0,0,0,1,3,17,49,3Standard visit under the WeBS Low Tide Count SurveyWeBS,9,1,31,2,2,4,Nov,8,8,5,2019-11-24 16:51:56
Cromarty Firth,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,5,0.0,0,19Standard visit under the WeBS Low Tide Count SurveyWeBS,15,2,0,0,3,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1,2,7unspecified sea-watchnull,0,8Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1,10,23,Oct,8,8,5,2019-11-24 16:51:56
Middlemuir (New Pitsligo Moss),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,5unspecified sea-watchnull,3Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,6Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,9Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,15Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,5Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Nov,8,8,5,2019-11-24 16:51:56
Torr Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,17,1,9,6,Jun,8,8,5,2019-11-24 16:51:56
Lound Waterworks,nan,nan,nan,nan,nan,nan,nan,393,104,50,37,45,41,12,13,17,14,0,4,2,Feb,7,7,5,2019-11-24 16:51:56
Lower Derwent Ings,0.0,2,2,3.0,1,1,2,1,6,1,0,56,59,2,3,0,0,7,22,8,Jan,7,7,5,2019-11-24 16:51:56
Moray Coast,0.0,0,0,0.0,0,0,0,0,0,0,(0),0,0,(0),0,0,0,5,24,7,Oct,7,7,5,2019-11-24 16:51:56
Rutland Water,12.0,8,10,12.0,10,7,15,12,13,14,21,13,15,14,8,11,3,17,2,3,Dec,7,7,5,2019-11-24 16:51:56
Bogbank,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,6,6,5,2019-11-24 16:51:56
Garths Loch Scatness,nan,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,nan,6,6,5,2019-11-24 16:51:56
Grange Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,6,6,5,2019-11-24 16:51:56
Holland Marshes,0.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,28Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,6,6,5,2019-11-24 16:51:56
Island Barn Reservoir,nan,0,0,0.0,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,30,Nov,6,6,5,2019-11-24 16:51:56
Yare Valley - Marlingford to Bawburgh,nan,nan,nan,nan,nan,nan,nan,nan,35,23Supplementary visit under the WeBS Core Count SurveyWeBS,0,37,26Supplementary visit under the WeBS Core Count SurveyWeBS,25,1,0,1,3,11,17,Mar,6,6,5,2019-11-24 16:51:56
Grindon Lough,nan,nan,(0),0.0,3,0,(2),0,1,1,2,1,12,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,9,(6),(7),Oct,5,5,5,2019-11-24 16:51:56
Inner Firth of Clyde,0.0,0,1,0.0,0,0,0,(12),0,0,0,0,0,76,0,11,0,15,0,0,nan,5,5,5,2019-11-24 16:51:56
Loch Ellrig,0.0,0,0,0.0,0,0,0,0,0,0,nan,nan,(0),0,0,0,21,0,5,0,nan,5,5,5,2019-11-24 16:51:56
River Earn - Forteviot Bridge to Kinkell Bridge,0.0,0,0,0.0,0,0,0,32,0,0,0,3,1,22Supplementary visit under the WeBS Core Count SurveyWeBS,4,0,0,23,0,0,nan,5,5,5,2019-11-24 16:51:56
The Wash,8.0,9,2,7.0,8,11,19,12,16,1,13,29,44,37,9,9,2,4,6,4,Mar,5,5,5,2019-11-24 16:51:56
Brading Harbour,0.0,0,0,1.0,1,0,1,9,0,10,0,0,7,0,1,14,1,1,3,1,Aug,4,4,5,2019-11-24 16:51:56
Chelsea Reservoirs,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,22,0,nan,4,4,6,2019-11-24 16:52:09
Exe Estuary,1,1,1,2,1,(1),0,0,1Standard visit under the WeBS Low Tide Count SurveyWeBS,1,1,0,2,1,1,1,1,2,(16),2,May,4,4,6,2019-11-24 16:52:09
Heigham Holmes,2,49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,16,0,nan,4,4,6,2019-11-24 16:52:09
Loch of Isbister and The Loons Marshland,0,0,0,2,(0),7,17,3,5,0,0,0,3,0,0,0,10,8,0,0,nan,4,4,6,2019-11-24 16:52:09
Mersey Estuary,0,0,1,11,0,0,1,2,1,0,0,0,0,38,26Standard visit under the WeBS Low Tide Count SurveyWeBS,3,2,6,3,4,Jul,4,4,6,2019-11-24 16:52:09
Poole Harbour,0,0,5,8,3,0,4,4,0,0,0,0,42,0,2,0,0,(0),22,0,nan,6,6,6,2019-11-24 16:52:09
Spittal to Cocklawburn,0,0,nan,(0),(30),4,0,0,0,0,1,0,0,0,0,0,0,0,1,18,Oct,4,4,6,2019-11-24 16:52:09
Westruther,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,4,4,6,2019-11-24 16:52:09
Cemlyn Bay and Lagoon,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,5,0,0,nan,nan,3,3,6,2019-11-24 16:52:09
Cresswell Pond,nan,nan,1,0,0,0,2,2,0,0,0,0,0,0,0,10,1,0,0,2,Oct,3,3,6,2019-11-24 16:52:09
Cresswell to Newbiggin,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,nan,3,3,6,2019-11-24 16:52:09
Cuckmere Estuary,4,2,1,1,0,0,0,0,0,0,0,0,43,0,0,0,5,(0),9,3,Dec,4,4,6,2019-11-24 16:52:09
Dornoch Firth,0,0,0,0,0,3,6,0,0,12,6,9Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,1,5unspecified sea-watchnull,0,0,0,16,0,nan,3,3,6,2019-11-24 16:52:09
Hardendale Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,13,0,nan,3,3,6,2019-11-24 16:52:09
Horsted Keynes Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,(10),Mar,3,3,6,2019-11-24 16:52:09
Llangorse Lake,0,0,0,1,0,1,8,8,1,0,0,0,0,0,0,(0),0,0,0,17,Mar,4,4,6,2019-11-24 16:52:09
Loch An Alltain Duibh,0,(0),0,nan,nan,nan,2,0,0,46,0,0,0,30,0,0,0,0,17,0,nan,3,3,6,2019-11-24 16:52:09
Loch Lanlish,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,(0),0,0,0,16,Feb,4,4,6,2019-11-24 16:52:09
Loch of Skene,(2),0,0,0,0,1,0,3,0,2WWT/JNCC National Grey Goose Censusnull,11Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,5,4unspecified sea-watchnull,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,3Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,3Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,5Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,3,3,6,2019-11-24 16:52:09
Loch of Stenness,0,(0),0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,nan,3,3,6,2019-11-24 16:52:09
Lochindorb,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,3,3,6,2019-11-24 16:52:09
Mawddach Estuary,nan,nan,0,0,nan,nan,nan,0,0,1,0,0,0,0,0,0,1,15,0,1,Nov,3,3,6,2019-11-24 16:52:09
Medway Estuary,1,63,1,1,0,0,0,(1),1,4,1,6,0,1,(0),8,2,3,4,0,nan,3,3,6,2019-11-24 16:52:09
Montrose Basin,6,2,20,25,15,(17),24,55,(3),29WWT/JNCC National Grey Goose Censusnull,0,1,9Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,2,6Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,4Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,3,3,6,2019-11-24 16:52:09
Southampton Water,0,0,1,10,11,9,(9),7,(10),(9),9,(6),(6),7,(4),4,(5),2,2,0,nan,3,3,6,2019-11-24 16:52:09
Thames Estuary,3,1,2,2,17,1,1,2,1,33,(10),1,4,8,2,1,2,3,6,3,Dec,3,3,6,2019-11-24 16:52:09
Wilkhaven to Rockfield,0,0,(0),0,0,0,0,0,0,0,(0),0,0,0,0,14,0,0,0,0,nan,3,3,6,2019-11-24 16:52:09
Alloa Inch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,4unspecified sea-watchnull,nan,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,2,2,6,2019-11-24 16:52:09
Auchenreoch Loch,0,0,0,0,0,0,(0),(0),0,(0),0,0,0,0,0,0,0,0,0,10,Dec,2,2,6,2019-11-24 16:52:09
Badcall Bay,0,nan,nan,nan,nan,nan,0,0,144,135,53,0,0,11,2,0,0,9,0,3,Feb,2,2,6,2019-11-24 16:52:09
Bittell Reservoirs,1.0,0,0.0,1,0,0.0,0.0,(0),0.0,0.0,0.0,0,0,1,0,0.0,0,(0),1,10,Jul,3,3,7,2019-11-24 16:52:21
Bolton-on-Swale Gravel Pits,4.0,7,6.0,8,7,11.0,13.0,7,13.0,16.0,23.0,7,26,25,56,2.0,1,(2),2,1,Jul,2,2,7,2019-11-24 16:52:21
Breydon Water and Berney Marshes,9.0,0,26.0,2,12,61.0,80.0,12,0.0,0.0,0.0,0,0,0,0,0.0,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,4Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,2,2,7,2019-11-24 16:52:21
Catwick Gravel Pits,nan,nan,nan,nan,0,0.0,0.0,0,2.0,nan,0.0,0,0,0,0,0.0,0,0,8,1,Dec,2,2,7,2019-11-24 16:52:21
Cocker's Dyke,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,2,2,7,2019-11-24 16:52:21
Colne Estuary,1.0,2,1.0,1,0,1.0,1.0,1,0.0,2.0,0.0,0,89Supplementary visit under the WeBS Core Count SurveyWeBS,0,(0),0.0,(0),0,0,9,Feb,2,2,7,2019-11-24 16:52:21
Dee Estuary (Welsh counties),0.0,0,1.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0,0,4,0,0.0,0,1,5,3,Mar,2,2,7,2019-11-24 16:52:21
Dingle Marshes and Walberswick National Nature Reserve,nan,1,0.0,0,46,0.0,0.0,0,0.0,0.0,0.0,13,0,0,0,0.0,2,9,0,0,nan,2,2,7,2019-11-24 16:52:21
Dow Law Dam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1.0,0,8,0,0,nan,2,2,7,2019-11-24 16:52:21
Doxey Marshes SSSI,0.0,0,0.0,1,4,2.0,2.0,(4),8.0,10.0,14.0,15,5,5,7,4.0,(2),(2),2,0,nan,2,2,7,2019-11-24 16:52:21
Edgbaston Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),25,0,0.0,0,0,0,11,Sep,2,2,7,2019-11-24 16:52:21
Glenfarg Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,3Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,2,2,7,2019-11-24 16:52:21
Hauxley Nature Reserve,nan,nan,0.0,0,0,3.0,0.0,0,3.0,0.0,2.0,6,1,0,0,0.0,1,2,1,4,Oct,2,2,7,2019-11-24 16:52:21
Loch Connell,0.0,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,0.0,2,2,5,0,nan,2,2,7,2019-11-24 16:52:21
Loch Fada (Benbecula),nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,(0),0,(0),0,0.0,0,0,0,8,Jan,2,2,7,2019-11-24 16:52:21
Loch of Tankerness,5.0,0,67.0,1,0,3.0,17.0,1,0.0,0.0,0.0,0,0,0,0,0.0,6,0,nan,nan,nan,2,2,7,2019-11-24 16:52:21
Luthrie Pool and flood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,6,Dec,2,2,7,2019-11-24 16:52:21
Nosterfield Gravel Pits,0.0,3,1.0,0,1,5.0,11.0,1,0.0,3.0,1.0,1,0,1,4,5.0,0,2,2,1,Jan,2,2,7,2019-11-24 16:52:21
Ribble Estuary,4.0,(16),0.0,0,(7),0.0,2.0,7,4.0,1.0,2.0,12,21,14,4,2.0,1,5Supplementary visit under the WeBS Core Count SurveyWeBS,3Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,nan,2,2,7,2019-11-24 16:52:21
"River Tay, Kercock",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Nov,2,2,7,2019-11-24 16:52:21
Roath Park Lake,nan,nan,8.0,7,11,7.0,6.0,5,4.0,4.0,4.0,8,6,(4),4,3.0,2,2,2,0,nan,2,2,7,2019-11-24 16:52:21
Scaling Dam Reservoir,0.0,0,nan,(0),0,0.0,1.0,0,1.0,1.0,0.0,1,1,3,0,0.0,2,2,2,(3),Apr,2,2,7,2019-11-24 16:52:21
Stour Estuary,3.0,14,2.0,0,46,7.0,1.0,1,0.0,1.0,0.0,2,28,6,0,1.0,7,1,0,0,nan,2,2,7,2019-11-24 16:52:21
Stretton Sugwas Sand Pit,nan,nan,0.0,0,0,0.0,nan,nan,0.0,0.0,0.0,2,1,2,1,5.0,0,3,0,1,Aug,2,2,7,2019-11-24 16:52:21
Swale Estuary,36.0,24,28.0,31,39,3.0,3.0,3,4.0,26.0,0.0,25,1,0,5,0.0,7,1,0,0,nan,2,2,7,2019-11-24 16:52:21
Swansea Bay,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,(0),0,0,9,Mar,2,2,7,2019-11-24 16:52:21
Taw-Torridge Estuary,18.0,2,3.0,0,0,0.0,0.0,0,5.0,1.0,4.0,0,0,0,0,0.0,0,1,8Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,2,2,7,2019-11-24 16:52:21
The Wilderness,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,2,2,7,2019-11-24 16:52:21
The Wilderness - Ladybank,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,0.0,0,1,6,2Supplementary visit under the WeBS Core Count SurveyWeBS,Oct,2,2,7,2019-11-24 16:52:21
Traeth Bach,0.0,1,2.0,1,1,0.0,0.0,0,0.0,1.0,0.0,1,0,0,4,4.0,2,2,2,1,Oct,2,2,7,2019-11-24 16:52:21
Valley Parkway (Birmingham),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,Jul,2,2,8,2019-11-24 16:52:33
West Freugh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3Supplementary visit under the WeBS Core Count SurveyWeBS,1,2Supplementary visit under the WeBS Core Count SurveyWeBS,nan,2Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,2,2,8,2019-11-24 16:52:33
Abberton Reservoir,(10),11.0,11,(2),2.0,1,0.0,1,(1),2,1,1,0,0,0,1,2,0,0,1,Aug,1,1,8,2019-11-24 16:52:33
Allan Water - Ashfield to Cambushinnie,nan,0.0,0,0,0.0,0,0.0,(0),(0),0,0,0,0,2,0,7,0,0,0,0,nan,1,1,8,2019-11-24 16:52:33
Allan Water - Greenloaning to Cambushinnie,1,0.0,0,0,nan,nan,nan,nan,7,2,nan,nan,nan,6,0,6,0,1,0,0,nan,1,1,8,2019-11-24 16:52:33
Alnmouth,0,0.0,0,(0),0.0,0,0.0,0,(7),0,0,0,0,0,0,0,0,1,4,1,Jul,1,1,8,2019-11-24 16:52:33
Alnmouth to Boulmer,0,0.0,0,0,0.0,(0),0.0,0,0,0,0,0,0,0,0,5,(0),0,(0),(0),nan,3,3,8,2019-11-24 16:52:33
Alt Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,1,1,8,2019-11-24 16:52:33
Alton Water,1,0.0,0,0,0.0,0,0.0,1,0,0,1,0,0,2,1,1,1,1,0,0,nan,1,1,8,2019-11-24 16:52:33
Angle Park Loch (Birns Farm Gravel Pit),nan,nan,nan,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,Jun,1,1,8,2019-11-24 16:52:33
Back Pools,0,0.0,0,0,nan,1,1.0,1,2,1,2,1,(2),2,1,1,nan,0,nan,nan,nan,1,1,8,2019-11-24 16:52:33
Baffins Pond,43,13.0,11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,(3),0,0,3,2,0,nan,1,1,8,2019-11-24 16:52:33
Balchrick,0,nan,nan,nan,nan,nan,nan,nan,(0),0,0,20,0,0,0,5,0,0,1,0,nan,1,1,8,2019-11-24 16:52:33
Balgavies Loch,0,0.0,nan,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,Oct,1,1,8,2019-11-24 16:52:33
Balta Sound,nan,5.0,0,0,0.0,0,1.0,8,5,0,0,0,0,1,0,3,0,0,0,0,nan,1,1,8,2019-11-24 16:52:33
Barton Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,1,0,nan,1,1,8,2019-11-24 16:52:33
Bay of Skaill to Marwick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,4,0,0,0,nan,1,1,8,2019-11-24 16:52:33
Beaulieu Estuary,0,10.0,2,0,0.0,4,2.0,36,1,0,0,0,2,2,2,1,3,0,1,0,nan,1,1,8,2019-11-24 16:52:33
Bothal Pond,nan,nan,0,5,0.0,0,5.0,nan,1,nan,0,nan,0,0,0,0,1,0,1,1,Dec,1,1,8,2019-11-24 16:52:33
Bourton-on-the-Water Gravel Pits,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,Sep,1,1,8,2019-11-24 16:52:33
Bowood Lake,4,2.0,0,0,0.0,11,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,nan,1,1,8,2019-11-24 16:52:33
Brandesburton Ponds West,0,0.0,0,0,3.0,(1),0.0,0,0,0,(0),nan,0,0,0,1,(0),nan,nan,nan,nan,1,1,8,2019-11-24 16:52:33
Bridlington Bay,0,0.0,nan,nan,0.0,nan,nan,0,0,nan,nan,nan,0,nan,1,nan,0,1,1,1,Nov,1,1,8,2019-11-24 16:52:33
Cameron Reservoir,1,0.0,0,0,0.0,1,0.0,2,0,0,0,0,0,0,0,0,0,4Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,nan,1,1,8,2019-11-24 16:52:33
