Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughAccessTime
Red Seas (Crooke),nan,nan,nan,46,104.0,34.0,63,73,81,80.0,44,29,9,110,nan,60,(68),46,66,(50),Dec,60,60,28,2019-11-21 14:30:18
River Avon - Avon Bridge to Salisbury,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,108,nan,nan,nan,58,58,28,2019-11-21 14:30:18
River Lune - Halton (Crook of Lune) to Caton,57,36,nan,nan,nan,nan,nan,(8),4,nan,2,48,89,43,29.0,98,83,41,28,42,Feb,58,58,28,2019-11-21 14:30:18
River Tweed - Kelso to Coldstream,(0),0,0.0,(0),0.0,0.0,0,7,6,1.0,14,41,32,30,100.0,120,154,0,0,18,Dec,58,58,28,2019-11-21 14:30:18
Turton Entwhistle and Wayoh Reservoirs Combined,0,2,0.0,0,14.0,12.0,17,nan,nan,nan,nan,nan,nan,122,nan,77,66,30,nan,nan,nan,58,58,28,2019-11-21 14:30:18
Tweed Estuary,0,(0),0.0,26,30.0,24.0,10,1,17,17.0,14Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,42,12,40,42.0,32,48,(34),84,94,Sep,65,65,28,2019-11-21 14:30:18
Walverden Reservoir,nan,1,289.0,440,470.0,450.0,482,288,12,28.0,3,58,18,12,6.0,69,125,2,25,69,Nov,58,58,28,2019-11-21 14:30:18
Wilton Water,109,105,101.0,130,71.0,105.0,27,72,48,17.0,22,60,61,111,103.0,118,63,27,56,26,Nov,58,58,28,2019-11-21 14:30:18
Auchendores and Leperstone Reservoirs,0,18.0,0,82.0,1.0,29.0,22.0,173,0,6.0,31,220,nan,0,43,nan,nan,2,9,161,Nov,57,57,29,2019-11-21 14:30:24
Delph and Belmont Reservoirs,97,92.0,78,72.0,73.0,94.0,86.0,67,56,46.0,48,60,72.0,60,55,47.0,38.0,27,70,105,Mar,57,57,29,2019-11-21 14:30:24
Fiddlers Ferry Power Station Lagoons,82,400.0,328,122.0,58.0,112.0,332.0,102,200,300.0,nan,nan,nan,nan,nan,nan,nan,nan,(57),nan,nan,57,57,29,2019-11-21 14:30:24
Firs Park,41,4.0,12,15.0,25.0,36.0,79.0,42,40,63.0,111,96,44.0,66,36,51.0,92.0,(30),109,(2),Oct,84,84,29,2019-11-21 14:30:24
West Stobswood Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,130.0,9.0,20,24,100,Oct,57,57,29,2019-11-21 14:30:24
Hawkridge Reservoir,nan,10.0,31,nan,nan,131.0,nan,59,nan,nan,nan,nan,14.0,58,20,7.0,77.0,6,136,53,Oct,56,56,29,2019-11-21 14:30:24
Ringstead Gravel Pits,nan,nan,nan,53.0,nan,10.0,nan,nan,nan,nan,14,51,60.0,25,8,144.0,12.0,100,16,6,Sep,56,56,29,2019-11-21 14:30:24
Scorton Quarry,nan,nan,nan,nan,nan,44.0,117.0,60,132,45.0,79,114,90.0,59,40,75.0,51.0,72,73,9,Aug,56,56,29,2019-11-21 14:30:24
Tay Estuary,0,0.0,0,0.0,1.0,0.0,1.0,2,5Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,(8),100Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,(540),6,1.0,267.0,6,7,1,Mar,56,56,29,2019-11-21 14:30:24
Moss Farm Fisheries (Irlam),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55,Dec,55,55,29,2019-11-21 14:30:24
Peasholm Park Lake,26,28.0,89,107.0,30.0,77.0,114.0,2,163,187.0,42,260,138.0,270,156,49.0,40.0,52,61,72,Nov,55,55,29,2019-11-21 14:30:24
R. Lochay and Killin Marshes,0,0.0,(0),0.0,0.0,0.0,32.0,35,0,119.0,0,0,18.0,18,110,126.0,69.0,41,7,31,Feb,55,55,29,2019-11-21 14:30:24
Thwaite Flat and Roanhead Ponds,nan,nan,0Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,96.0,30.0,71,22,58,Jun,55,55,29,2019-11-21 14:30:24
Calne Town Sand Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,50,150,8,Mar,54,54,29,2019-11-21 14:30:24
Cuttmill Ponds,50,85.0,2,46.0,12.0,19.0,31.0,42,6,32.0,8,8,11.0,59,53,54.0,60.0,35,70,50,Mar,54,54,29,2019-11-21 14:30:24
Ditchling Common East Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,50,35.0,47.0,37,84,68,Oct,54,54,29,2019-11-21 14:30:24
Dunham Pools,0,0.0,0,nan,nan,nan,nan,6,1,0.0,6,71,210.0,150,31,109.0,21.0,125,8,9,May,54,54,29,2019-11-21 14:30:24
Luton Hoo,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44,73,63.0,40,(29),54.0,nan,nan,nan,nan,nan,54,54,29,2019-11-21 14:30:24
Pleasley Colliery,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,73,12,14.0,20,22,32.0,22.0,94,109,15,Oct,54,54,29,2019-11-21 14:30:24
Staveley Gravel Pit,nan,nan,nan,nan,nan,nan,68.0,nan,nan,nan,nan,nan,nan,11,100,45.0,13.0,51,48,111,Sep,54,54,29,2019-11-21 14:30:24
Walsall Arboretum,14,31.0,30,68.0,67.0,44.0,51.0,77,68,98.0,50,75,57.0,64,123,54.0,nan,nan,nan,nan,nan,54,54,29,2019-11-21 14:30:24
Alton Water,380,94.0,99,292.0,278.0,210.0,97.0,88,88,176.0,133,73,21.0,28,22,24.0,2.0,74,52,111,Aug,53,53,29,2019-11-21 14:30:24
Cherwell Valley,2,18.0,3,2.0,50.0,0.0,69.0,215,173,295.0,131,90,53.0,40,201,0.0,58.0,76,80,50,Feb,53,53,29,2019-11-21 14:30:24
Heath Pond (Petersfield),29,24.0,19,76.0,19.0,48.0,41.0,31,58,38.0,51,27,113.0,23,42,56.0,50.0,49,67,44,Jun,53,53,29,2019-11-21 14:30:24
Leazes Park Lake (Newcastle),nan,nan,nan,nan,0.0,0.0,9.0,12,23,20.0,20,28,25.0,27,35,78.0,78.0,52,27,29,Jun,53,53,29,2019-11-21 14:30:24
Little Paxton Gravel Pits,197Supplementary visit under the WeBS Core Count SurveyWeBS,203.0,180,132.0,111.0,91.0,93.0,57,101,110.0,81,225,82.0,84,129,26.0,14.0,116,17,94,Oct,53,53,29,2019-11-21 14:30:24
River Trent - Trent Bridge to Radcliffe viaduct,nan,0.0,nan,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53,Jan,53,53,29,2019-11-21 14:30:24
Blatherwyke Lake,133,80.0,161,75.0,96.0,nan,6.0,(86),(233),153.0,82,182,88.0,79,81,91.0,50.0,49,(52),20,Jan,53,53,29,2019-11-21 14:30:24
Bushy Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27,nan,nan,nan,17,87,Sep,52,52,29,2019-11-21 14:30:24
