Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Redwell Fishery,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Arun - Amberley (Houghton Bridge) to Arundel,nan,nan,nan,nan,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Avon - Amesbury to Upper Woodford,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Avon - West Amesbury,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Cam - Baits Bite Lock to Great Ouse,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Rother - Cowdray Park to Selham,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Sow - Tillington,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Tame - Kingston - Castle Hill,0.0,nan,nan,nan,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Tay - Shochie Mouth to Almond Mouth,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Test - Mottisfont,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Test - Timsbury Lake and Gravel Pit and Water Meadows,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Thames - Boveney to Bray Lock,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Thames - Maidenhead,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Thames - Whitchurch Lock to Hastslock Wood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Wye - Builth Wells to Newbridge-on-Wye,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Wye - Newbridge-on-Wye to River Elan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
River Wye - Putson,0.0,1,2.0,3.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
River Wye - Tintern to Redbrook,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
River Wye Bakewell,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Riverpark Farm Pond (Lurgashall),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Ryburn Reservoir,0.0,0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Saltram House Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Sea Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Seaforde Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Sennowe Park Lake Guist,nan,nan,nan,nan,(0),1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Shepperton Gravel Pits,nan,nan,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Silwood Park Ascot,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Somerhill Park Tonbridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Sprotborough Flash,0.0,0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
St George's Retreat,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Staines Moor GPs,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
"Stamford Park Lake, Altrincham",nan,nan,nan,0.0,nan,1.0,0.0,1.0,1,1.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Stantons Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Steepleton Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Stibbington GP,nan,nan,nan,nan,4,5.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Straits Inclosure Pond,nan,nan,nan,nan,nan,3.0,0.0,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Strangford Lough,nan,nan,nan,nan,nan,nan,nan,nan,4Standard visit under the WeBS Low Tide Count SurveyWeBS,nan,nan,3Standard visit under the WeBS Low Tide Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Streele Lake,0.0,(0),0.0,0.0,0,0.0,1.0,0.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Strinesdale Lower,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Strowan Loch,0.0,1,0.0,0.0,nan,0.0,0.0,0.0,0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Styperson Pool,0.0,0,0.0,nan,0,0.0,2.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Sundridge Ballast Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Sunninghill Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Sutton Bingham Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Sutton Place,nan,nan,nan,44.0,21,32.0,20.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Swinley Brick Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 02:55:11
Swinsty Reservoir,0,0.0,0.0,(1),0.0,0.0,0.0,nan,nan,0,0.0,1.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Tangley Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Tansor Gravel Pits,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
The Wylds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Theydon Bois Duck Pond,nan,0.0,0.0,nan,nan,1.0,0.0,0.0,nan,0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Theydon Bois Green Pond,nan,0.0,nan,2,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Thursley Lake,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Timsbury Gravel Pits and River Test,0,0.0,0.0,0,0.0,nan,0.0,2.0,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Titness and Buckhurst Parks Sunninghill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Toddbrook Reservoir,nan,nan,0.0,0,0.0,0.0,0.0,1.0,0,(0),0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Tortworth Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Twynersh Fishing Complex,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Vann Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Victoria Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Village Ponds Windsor Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Virginia Water,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Wake Valley Ponds,nan,3.0,6.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Weald Park,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Wentworth Estate,(0),0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Wey Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Weybread Pits,nan,nan,0.0,0,1.0,1.0,0.0,nan,nan,nan,nan,nan,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Whittlesford Gravel Pits,2,4.0,1.0,2,2.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Wintry Wood Ponds,nan,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Withyham,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Worksop Quarry,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Worsborough Reservoir,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Wraysbury Pond,nan,nan,nan,nan,nan,61.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
Wynnstay Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 02:55:17
END
