Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Hacosay and Bluemull and Colgrave Sounds,305SOTEAG reportsM. Heubeck (in litt.),nan,169SOTEAG reportsM. Heubeck (in litt.),201SOTEAG reportsM. Heubeck (in litt.),59SOTEAG reportsM. Heubeck (in litt.),249SOTEAG reportsM. Heubeck (in litt.),303SOTEAG reportsM. Heubeck (in litt.),160SOTEAG reportsM. Heubeck (in litt.),nan,144SOTEAG reportsM. Heubeck (in litt.),nan,317SOTEAG reportsM. Heubeck (in litt.),nan,366SOTEAG reportsM. Heubeck (in litt.),555SOTEAG reportsM. Heubeck (in litt.),720SOTEAG reportsM. Heubeck (in litt.),nan,707SOTEAG reportsM. Heubeck (in litt.),930SOTEAG reportsM. Heubeck (in litt.),764SOTEAG reportsM. Heubeck (in litt.),Jan,780,780,1,2019-11-22 03:16:19
Inner Moray and Beauly Firths,380Standard visit under the WeBS Low Tide Count SurveyWeBS,"1,389RSPB Moray Firth countsRSPB","3,545RSPB Moray Firth countsRSPB",1314,"3,585RSPB Moray Firth countsRSPB","5,446RSPB Moray Firth countsRSPB","6,402RSPB Moray Firth countsRSPB",11474,10767,276,343,759,561,1139,400,495,189,348,261,906,Feb,440,440,1,2019-11-22 03:16:19
Moray Coast,1065,714,185,75,25,2135,1655,124,11,(93),120,19,70,23,31,52,980,129,175,84,Feb,284,284,1,2019-11-22 03:16:19
Loch Fleet Complex,12,32,268,16,680Supplementary visit under the WeBS Core Count SurveyWeBS,425,51,15,11,745,169,51,271,66,87,191,(31),124,585,8,Feb,227,227,1,2019-11-22 03:16:19
Loch Belmont (Unst),nan,nan,nan,nan,nan,nan,nan,31,210,550,460,600Supplementary visit under the WeBS Core Count SurveyWeBS,410,700,550,475,170,nan,165,80,Oct,223,223,1,2019-11-22 03:16:19
The Ouse and Lairo Water,15,20,9,12,16,21,14,12,5,32,78,28,250,284,430,470,350,158,55,70,Feb,221,221,1,2019-11-22 03:16:19
Forth Estuary,772,783,319,413,435,249,(240),237,220,163,146,214,196,97,114,323,147,259,203,141,Feb,215,215,1,2019-11-22 03:16:19
Cromarty Firth,161,130,101,128,117,135Standard visit under the WeBS Low Tide Count SurveyWeBS,54,130,104,140,67,131,114,50,92,154,(31),80,431,137,Feb,201,201,1,2019-11-22 03:16:19
Kirkabister to Wadbister Ness,nan,303SOTEAG reportsM. Heubeck (in litt.),158SOTEAG reportsM. Heubeck (in litt.),221SOTEAG reportsM. Heubeck (in litt.),84SOTEAG reportsM. Heubeck (in litt.),73SOTEAG reportsM. Heubeck (in litt.),25SOTEAG reportsM. Heubeck (in litt.),165SOTEAG reportsM. Heubeck (in litt.),nan,119SOTEAG reportsM. Heubeck (in litt.),125SOTEAG reportsM. Heubeck (in litt.),164SOTEAG reportsM. Heubeck (in litt.),98SOTEAG reportsM. Heubeck (in litt.),119SOTEAG reportsM. Heubeck (in litt.),134SOTEAG reportsM. Heubeck (in litt.),161SOTEAG reportsM. Heubeck (in litt.),nan,121SOTEAG reportsM. Heubeck (in litt.),219SOTEAG reportsM. Heubeck (in litt.),189SOTEAG reportsM. Heubeck (in litt.),Dec,173,173,1,2019-11-22 03:16:19
Quendale to Virkie,nan,110SOTEAG reportsM. Heubeck (in litt.),203SOTEAG reportsM. Heubeck (in litt.),117SOTEAG reportsM. Heubeck (in litt.),122SOTEAG reportsM. Heubeck (in litt.),103SOTEAG reportsM. Heubeck (in litt.),100SOTEAG reportsM. Heubeck (in litt.),57SOTEAG reportsM. Heubeck (in litt.),nan,201SOTEAG reportsM. Heubeck (in litt.),nan,152SOTEAG reportsM. Heubeck (in litt.),nan,242SOTEAG reportsM. Heubeck (in litt.),114SOTEAG reportsM. Heubeck (in litt.),nan,nan,165SOTEAG reportsM. Heubeck (in litt.),77SOTEAG reportsM. Heubeck (in litt.),184SOTEAG reportsM. Heubeck (in litt.),Dec,142,142,1,2019-11-22 03:16:19
Burghead Bay - Burghead to Findhorn,nan,nan,nan,nan,nan,nan,nan,nan,nan,15,70,62,136,193,221,18,(266),175,19,71,Dec,110,110,1,2019-11-22 03:16:19
Island of Papa Westray,nan,nan,nan,4,182,184,102,10,87,32,34,26,40,74,14,150,24,54,99,154,Mar,96,96,1,2019-11-22 03:16:19
Dunnet Bay,nan,nan,nan,nan,nan,nan,nan,nan,24,72,(20),(14),11,(10),(18),14,14,8,32,292,Apr,72,72,1,2019-11-22 03:16:19
South Yell Sound,191SOTEAG reportsM. Heubeck (in litt.),317SOTEAG reportsM. Heubeck (in litt.),222SOTEAG reportsM. Heubeck (in litt.),136SOTEAG reportsM. Heubeck (in litt.),108SOTEAG reportsM. Heubeck (in litt.),201SOTEAG reportsM. Heubeck (in litt.),91SOTEAG reportsM. Heubeck (in litt.),169SOTEAG reportsM. Heubeck (in litt.),nan,100SOTEAG reportsM. Heubeck (in litt.),164SOTEAG reportsM. Heubeck (in litt.),105SOTEAG reportsM. Heubeck (in litt.),nan,80SOTEAG reportsM. Heubeck (in litt.),98SOTEAG reportsM. Heubeck (in litt.),76SOTEAG reportsM. Heubeck (in litt.),82SOTEAG reportsM. Heubeck (in litt.),23SOTEAG reportsM. Heubeck (in litt.),90SOTEAG reportsM. Heubeck (in litt.),80SOTEAG reportsM. Heubeck (in litt.),Dec,70,70,1,2019-11-22 03:16:19
Bressay Sound,nan,nan,31SOTEAG reportsM. Heubeck (in litt.),130SOTEAG reportsM. Heubeck (in litt.),176SOTEAG reportsM. Heubeck (in litt.),66SOTEAG reportsM. Heubeck (in litt.),90SOTEAG reportsM. Heubeck (in litt.),44SOTEAG reportsM. Heubeck (in litt.),nan,137SOTEAG reportsM. Heubeck (in litt.),nan,82SOTEAG reportsM. Heubeck (in litt.),nan,nan,84SOTEAG reportsM. Heubeck (in litt.),nan,nan,74SOTEAG reportsM. Heubeck (in litt.),97SOTEAG reportsM. Heubeck (in litt.),31SOTEAG reportsM. Heubeck (in litt.),Dec,67,67,1,2019-11-22 03:16:19
St Andrews Bay,72,16,7,10,97,107,232,17,0,0,39,18,45,11,49,26,37,80,94,85,Jan,64,64,1,2019-11-22 03:16:19
Boyndie Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,68,103,Nov,58,58,1,2019-11-22 03:16:19
West Coast (Benbecula),50Outer Hebrides counts of divers and grebesA Stevenson (in litt.),136Outer Hebrides counts of divers and grebesA Stevenson (in litt.),145Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,63Outer Hebrides counts of divers and grebesA Stevenson (in litt.),92Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,nan,nan,nan,nan,nan,nan,2,23,(6),nan,nan,nan,57,Apr,57,57,1,2019-11-22 03:16:19
Bay of Sandoyne to Holm Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,18,23,45,75,nan,24,nan,nan,nan,50,50,1,2019-11-22 03:16:19
"Burra, Tondra and Scalloway Islands",nan,nan,nan,nan,nan,nan,nan,nan,nan,139SOTEAG reportsM. Heubeck (in litt.),nan,118SOTEAG reportsM. Heubeck (in litt.),nan,nan,121SOTEAG reportsM. Heubeck (in litt.),nan,0,87SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,44,44,1,2019-11-22 03:16:19
Loch of Stenness,88,(173),75,226,182,105Supplementary visit under the WeBS Core Count SurveyWeBS,48,96,107,130,89,50,77,47,89,46,51,70,27,22,Jan,43,43,1,2019-11-22 03:16:19
Dornoch Firth,2,2,13,350,8,1,1,5,5,1080,80,50,150,"1,300Supplementary visit under the WeBS Core Count SurveyWeBS",38,155,16,28,5,7,Dec,42,42,1,2019-11-22 03:16:19
Peerie Sea,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,Nov,37,37,1,2019-11-22 03:16:19
North Norfolk Coast,13,49,31,34,15,50,67,27,9,32,16,15,14,16,10,21,11,4,134Standard visit under the WeBS Low Tide Count SurveyWeBS,6,Jan,35,35,1,2019-11-22 03:16:19
Water Sound,135,120,(179),68,155,80,60,37,51,36,25,31,68,34,57,11,13,43,43,58,Mar,34,34,1,2019-11-22 03:16:19
Lindisfarne,(32),1,15,66Standard visit under the WeBS Low Tide Count SurveyWeBS,50Standard visit under the WeBS Low Tide Count SurveyWeBS,2,27Standard visit under the WeBS Low Tide Count SurveyWeBS,28Standard visit under the WeBS Low Tide Count SurveyWeBS,8,7,19,37,33,49,67,20,(16),(28),(50),(9),Jan,33,33,1,2019-11-22 03:16:19
Lunan Bay,nan,nan,nan,59,30,29,25,24,19,8,(140),50,20Supplementary visit under the WeBS Core Count SurveyWeBS,30,29,6,20,(10),72,21,Nov,30,30,1,2019-11-22 03:16:19
Cotswold Water Park,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nan,0,0,1,2019-11-22 03:16:19
South Ronaldsay,24,37,26,24,18,38,28,28,35,39,32,20,33,37,31,33,28,15,8,22,Jan,21,21,1,2019-11-22 03:16:19
Seahouses to Budle Point,0,19,5,(0),0,2,(0),(0),(6),9,16,43,9,14,10,19,22,7,(12),(2),Dec,16,16,1,2019-11-22 03:16:19
Melby,nan,0,0,20,8,8,21,2,7,6,8,5,10,27,9,25.0,13,7,14,nan,nan,15,15,2,2019-11-22 03:16:26
Don Mouth to Ythan Mouth,0,1,0,0,0,0,31,25,0,8,25,574,139,37,10,16.0,21,4,23,4,Apr,14,14,2,2019-11-22 03:16:26
Loch of Norby,nan,0,0,0,0,14,24,2,7,4,22,13,7,16,19,14.0,21,10,9,nan,nan,14,14,2,2019-11-22 03:16:26
Tyninghame Estuary,1,5,16,4,7,124,19,9,7,21,14,46,10,32,12,28.0,29,5,2,2,Sep,13,13,2,2019-11-22 03:16:26
Loch of Harray,85,(20),31,15,17,23,18,15,21,29,13,12,13,18,18,8.0,14,14,13,10,Jan,12,12,2,2019-11-22 03:16:26
Thurso Bay,nan,(60),nan,nan,30,43,(40),30,200,30,26,20,32,10,25,19.0,16,6,0,20,Jan,12,12,2,2019-11-22 03:16:26
Deveron Estuary,2,0,2,0,0,0,4,50,0,0,3,4Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,nan,nan,nan,0,26,6,Feb,11,11,2,2019-11-22 03:16:26
Eden Estuary,3,1,0,(10),2,7,6,16,9,22,37Standard visit under the WeBS Low Tide Count SurveyWeBS,2,16,21,11,5.0,17,7,8,17Standard visit under the WeBS Low Tide Count SurveyWeBS,Jan,11,11,2,2019-11-22 03:16:26
Loch of Skaill,14,(8),7,10,9,12,7,20,4,9,9,1,0,5,12,2.0,1,3,32,(15),Feb,11,11,2,2019-11-22 03:16:26
Rousay Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,nan,nan,nan,11,11,2,2019-11-22 03:16:26
Elie Harbour,nan,nan,nan,0,(0),3,2,nan,nan,nan,0,nan,0,2,nan,20.0,0,nan,nan,nan,nan,10,10,2,2019-11-22 03:16:26
Loch of Spiggie,nan,15,10,11,3,4,12,6,5,2,9,8,5,10,9,11.0,13,6,13,6,Apr,10,10,2,2019-11-22 03:16:26
Ardivachar Point (South Uist),nan,0,14,nan,8,0,6,1,4,0,0,nan,4,0,2,4.0,9,14,4,15,Dec,9,9,2,2019-11-22 03:16:26
Hamford Water,2,0,0,2,0,0,0,1,0,1,0,0,(1),0,(2),10.0,3,0,22,(3),Nov,9,9,2,2019-11-22 03:16:26
Island of Egilsay,0,22,6,0,8,4,12,7,(3),nan,21,46,3,1,2,nan,17,4,13,2,Dec,9,9,2,2019-11-22 03:16:26
Loch Ryan,6,5,2,(4),7Supplementary visit under the WeBS Core Count SurveyWeBS,14,13,11,8,5,13,10,9,12,7,9.0,11,6,11,7,Dec,9,9,2,2019-11-22 03:16:26
South Uist West Coast,448Outer Hebrides counts of divers and grebesA Stevenson (in litt.),185Outer Hebrides counts of divers and grebesA Stevenson (in litt.),302Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,411Outer Hebrides counts of divers and grebesA Stevenson (in litt.),440Outer Hebrides counts of divers and grebesA Stevenson (in litt.),185Outer Hebrides counts of divers and grebesA Stevenson (in litt.),nan,nan,nan,nan,nan,97,3,17,28.0,3,5,0,nan,nan,9,9,2,2019-11-22 03:16:26
Fraserburgh Bay (Philorth Estuary),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0,nan,nan,nan,nan,(8),nan,nan,nan,8,8,2,2019-11-22 03:16:26
Belfast Lough,19Standard visit under the WeBS Low Tide Count SurveyWeBS,29,(27),37,24Standard visit under the WeBS Low Tide Count SurveyWeBS,27,15,20,16,28,18Standard visit under the WeBS Low Tide Count SurveyWeBS,15Standard visit under the WeBS Low Tide Count SurveyWeBS,15,18,(13),8.0,6,5,10,5,Nov,7,7,2,2019-11-22 03:16:26
Orwell Estuary,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,34,0,nan,7,7,2,2019-11-22 03:16:26
Outer Ards Shoreline,0,1,0,nan,0,1,0,2,6,3,3,1,1,2,0,32.0,0,1,0,0,nan,7,7,2,2019-11-22 03:16:26
Sound of Gigha,nan,nan,nan,nan,nan,nan,4unspecified aerial-countsnull,35unspecified aerial-countsnull,nan,nan,11,30,17Supplementary visit under the WeBS Core Count SurveyWeBS,(9),(5),5.0,(14),nan,2,nan,nan,7,7,2,2019-11-22 03:16:26
Sullom Voe,2SOTEAG reportsM. Heubeck (in litt.),1SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,4SOTEAG reportsM. Heubeck (in litt.),2SOTEAG reportsM. Heubeck (in litt.),1SOTEAG reportsM. Heubeck (in litt.),nan,2SOTEAG reportsM. Heubeck (in litt.),1SOTEAG reportsM. Heubeck (in litt.),nan,nan,nan,nan,nan,nan,nan,nan,7SOTEAG reportsM. Heubeck (in litt.),Dec,7,7,2,2019-11-22 03:16:26
Graig Ddu,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,nan,nan,nan,nan,6,6,2,2019-11-22 03:16:26
Inner Loch Indaal,4,8,231,0,6,5,nan,nan,nan,nan,nan,6,12,(4),0,2.0,(2),12,10,1,Feb,6,6,2,2019-11-22 03:16:26
Uyea Sound,nan,9,25,13,11,0,3,4,0,1,1,22,1,7,8,1.0,7,2,18,0,nan,6,6,2,2019-11-22 03:16:26
Durham Coast,0,(0),0,(0),0,(0),0,0,0,0,(0),1,0,1,1,0.0,0,19,(0),1,Nov,5,5,2,2019-11-22 03:16:26
Island of Westray,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,nan,nan,nan,nan,nan,5,5,2,2019-11-22 03:16:26
Sound of Gigha and Rhunahaorine,nan,nan,nan,nan,nan,nan,4unspecified aerial-countsnull,35unspecified aerial-countsnull,nan,nan,11,30,17Supplementary visit under the WeBS Core Count SurveyWeBS,(9),(5),5.0,(14),nan,2,0,nan,5,5,2,2019-11-22 03:16:26
Vasa Loch Shapinsay,nan,nan,nan,nan,3,2,1,4,2,0,10,0,4,2,7,8.0,6,8,3,0,nan,5,5,2,2019-11-22 03:16:26
Ythan Estuary,0,0,0,0,9.0,3,(16),4,3,7,6,5,1,3,36,10,6,3,4,0,nan,5,5,3,2019-11-22 03:16:33
Balnakiel Bay and Loch Croispol,nan,(10),nan,nan,nan,20Supplementary visit under the WeBS Core Count SurveyWeBS,0,5,9,13,8,1,0,(3),0,7,0,11,2,0,nan,4,4,3,2019-11-22 03:16:33
Blackwater Estuary,0,3,0,1,4.0,0,0,0,5,4,0,0,0,1Standard visit under the WeBS Low Tide Count SurveyWeBS,0,1,0,0,21,0,nan,4,4,3,2019-11-22 03:16:33
Dee Mouth to Don Mouth,12,88,nan,nan,nan,nan,84,37,(2),(8),(12),4,nan,nan,nan,nan,0,4,0,10,Feb,4,4,3,2019-11-22 03:16:33
Kyle of Tongue,(5),nan,(0),nan,nan,nan,3,0,2,0,(2),0,(0),6,0,14,0,0,1,7,Feb,4,4,3,2019-11-22 03:16:33
Red Point to Port Henderson,16,0,0,nan,nan,nan,9,45Supplementary visit under the WeBS Core Count SurveyWeBS,0,(8),0,(3),(0),0,(0),(0),(4),4,3,(0),nan,4,4,3,2019-11-22 03:16:33
Boulmer to Howick,(0),3,0,0,0.0,0,0,0,0,0,0,0,0,(0),0,1,(0),0,7,(0),nan,3,3,3,2019-11-22 03:16:33
Fraserburgh to Rosehearty,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,3,0,nan,3,3,3,2019-11-22 03:16:33
Howick to Beadnell,1,6,0,(0),0.0,(0),8,2,2,0,0,0,0,4,2,2,2,2,9,1,Oct,3,3,3,2019-11-22 03:16:33
Island of Burray,0,(0),0,0,0.0,0,2,2,2,0,2,2,1,3,4,2,1,3,5,nan,nan,3,3,3,2019-11-22 03:16:33
Loch of Ayre,0,(10),16,8,7.0,7,18,3,5,1,3,1,1,3,5,3,3,3,4Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,3,3,3,2019-11-22 03:16:33
Loch of Boardhouse,0,0,0,1,1.0,2,0,6,2,0,7,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,1,1,5,1,8,0,nan,3,3,3,2019-11-22 03:16:33
River Neath and Saltmarsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,10,0,0,nan,3,3,3,2019-11-22 03:16:33
Sandside Bay,nan,nan,nan,nan,nan,nan,nan,nan,4,5,(6),(6),5,(0),(1),0,5,0,7,2,Feb,3,3,3,2019-11-22 03:16:33
Sango Bay,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,(0),4,0,10,0,0,nan,3,3,3,2019-11-22 03:16:33
Balivanich Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,7,2,nan,nan,nan,nan,nan,2,2,3,2019-11-22 03:16:33
Bay of Sannick,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,0,(2),(0),(0),(0),3,0,3,Feb,2,2,3,2019-11-22 03:16:33
Fleet and Wey,0,(8),0,(0),0.0,2,3,1,1,0,2,0,0,0,3,0,4,2,5,1,Feb,2,2,3,2019-11-22 03:16:33
Gills Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1,(1),(2),8,(0),0,0,0,nan,2,2,3,2019-11-22 03:16:33
Girvan to Turnberry,2,7,2,0,1.0,1,0,1,(0),2,0,0,0,0,0,2,(0),0,3,1,Dec,2,2,3,2019-11-22 03:16:33
Gruinard Bay,0,0,0,nan,nan,nan,3,2,0,0,0,(1),0,(0),0,0,0,0,8,0,nan,2,2,3,2019-11-22 03:16:33
Humber Estuary,1,1,0,0,2.0,0,2,0,0,2,1,1,1,0,4,4,0,0,3,2,Dec,2,2,3,2019-11-22 03:16:33
Inland Sea and Alaw Estuary,0,0,1,0,0.0,0,nan,nan,nan,nan,1,1,0,0,0,3,3,0,2,0,nan,2,2,3,2019-11-22 03:16:33
Loch of Clumly,2,(1),0,0,0.0,0,2,4,1,0,0,0,0,0,0,4,2,0,(1),0,nan,2,2,3,2019-11-22 03:16:33
Loch of Tankerness,56,79,7,18,85.0,103,54,6,2,4,1,2,0,0,7,2,1,(1),nan,nan,nan,2,2,3,2019-11-22 03:16:33
Lough Foyle,0,4,161,0,1.0,0,0,1,1,1,0,1,(0),0,0,2,1,0,5Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,2,2,3,2019-11-22 03:16:33
Melbost Sands and Broad Bay (Lewis),2,26,4,4,nan,0,0,11,121,144,1,610,18,0,(22),3,nan,0,nan,nan,nan,2,2,3,2019-11-22 03:16:33
Morecambe Bay,1,4,1,1,1.0,2,5,0,1,3,1,0,1,1,1,3,2,1,6,0,nan,2,2,3,2019-11-22 03:16:33
Piltanton and Luce Estuaries,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,10Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,2,2,3,2019-11-22 03:16:33
Pool of Virkie,0,1,0,2,0.0,0,2,1,0,0,2,0,3,2,7,3,5,0,2,0,nan,2,2,3,2019-11-22 03:16:33
Slains Lochs (Meikle and Sand and Cotehill),nan,(0),0,0,0,(0),0.0,0,0,0,nan,1,1,3,2,3,1,0,3,1,Dec,2,2,4,2019-11-22 03:16:40
Tay Estuary,2,9,1,50,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,1.0,2,9Standard visit under the WeBS Low Tide Count SurveyWeBS,1,4,0,(2),3,102Standard visit under the WeBS Low Tide Count SurveyWeBS,3,0,0,1,5Supplementary visit under the WeBS Core Count SurveyWeBS,Dec,2,2,4,2019-11-22 03:16:40
Tees Estuary,2,4,0,0,0,1,3.0,1,1,1,2,1,2,1,1,5,3,0,3,0,nan,2,2,4,2019-11-22 03:16:40
Traigh Allt Chailgeag,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,0,1,(0),(0),(4),0,9,nan,0,0,nan,2,2,4,2019-11-22 03:16:40
Ugie Estuary,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0,0,0,0,0,2,6,0,0,0,nan,2,2,4,2019-11-22 03:16:40
Whitley Bay,nan,nan,nan,nan,0,0,0.0,0,(0),0,1,(0),4,(0),0,(0),(0),0,4,(0),nan,2,2,4,2019-11-22 03:16:40
Anstruther Bay,(4),2,1,2,0,0,0.0,0,0,4,3,0,0,0,5,0,0,0,7,0,nan,1,1,4,2019-11-22 03:16:40
Balta Sound,nan,3,2,0,1,5,2.0,5,0,0,0,0,3,0,0,0,0,0,2,5,Oct,1,1,4,2019-11-22 03:16:40
Barrow Gurney Reservoir,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,Jan,1,1,4,2019-11-22 03:16:40
Bay of Culkein,0,(0),nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,nan,1,1,4,2019-11-22 03:16:40
Beadnell to Seahouses,4,5,3,3,0,0,10.0,1,5,2,3,0,0,1,6,4,(2),0,0,0,nan,1,1,4,2019-11-22 03:16:40
Billia Croo to Hamnavoe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,Jan,1,1,4,2019-11-22 03:16:40
Burra Firth (Head) Unst,nan,2,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,1,Oct,1,1,4,2019-11-22 03:16:40
Chew Valley Lake,0,1,0,2,0,0,0.0,0,1,0,0,1,0,1,1,1,1,0,0,1,Nov,1,1,4,2019-11-22 03:16:40
Chichester Harbour,2,0,(0),1Standard visit under the WeBS Low Tide Count SurveyWeBS,0,1,1.0,3,0,0,2,0,0,0,0,3,0,0,0,0,nan,1,1,4,2019-11-22 03:16:40
Clardon Haven,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0,0,nan,0,0,0,3,0,0,nan,1,1,4,2019-11-22 03:16:40
Colwick Country Park,0,1,nan,nan,nan,nan,nan,0,0,0,0,nan,0,0,(0),0,nan,nan,nan,1,Apr,1,1,4,2019-11-22 03:16:40
Covenham Reservoir,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,(0),0,(0),0,2,0,0,1,0,nan,1,1,4,2019-11-22 03:16:40
Dee Estuary (Scotland),6,0,0,0,4,0,1.0,0,0,0,3,0,2,1,4,0,0,0,5Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,1,1,4,2019-11-22 03:16:40
Dengie Flats,0,0,0,0,0,0,0.0,(0),0,0,0,0,0,0,(1),0,2,(0),0,(0),nan,1,1,4,2019-11-22 03:16:40
Derwent Reservoir,0,0,0,0,0,0,0.0,0,0,(0),0,0,0,0,0,1,1,1,1,0,nan,1,1,4,2019-11-22 03:16:40
Don Estuary,0,0,0,0,0,0,2.0,0,0,1,0,0,10,0,1,1,0,1,0,2,Oct,1,1,4,2019-11-22 03:16:40
Dungeness and Rye Bay,0,2,0,3,2,3,2.0,0,0,3,1,0,0,1,2,4,0,0,0,2,Jan,1,1,4,2019-11-22 03:16:40
Earls Barton Gravel Pits,0,0,0,0,(0),0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,nan,1,1,4,2019-11-22 03:16:40
East Chevington Pools,nan,nan,0,0,0,0,0.0,1,0,0,0,0,0,1,1,2,1,0,3,1,Nov,1,1,4,2019-11-22 03:16:40
Exe Estuary,0,1,2,1,1,1,0.0,0,0,0,0,1,1,0,1,2,2,0,1,0,nan,1,1,4,2019-11-22 03:16:40
Foryd Bay,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,nan,1,1,4,2019-11-22 03:16:40
Gartmorn Dam,0,0,0,0,0,0,0.0,0,0,0,0,0,0,(0),0,3,0,0,1,2,Feb,1,1,4,2019-11-22 03:16:40
Guernsey Shore,(0),0,0,0,0,0,0.0,0,0,0,0,0,1,0,5,0,5,0,0,0,nan,1,1,4,2019-11-22 03:16:40
Heaton Park Reservoir,0,0,0,0,0,0,0.0,nan,0,0,0,0,0,0,0,2,4Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,nan,1,1,4,2019-11-22 03:16:40
Hornsea Mere,0,0,1,0,1,0,0,2,0.0,2,1,0,1,0,1,1.0,1.0,1,0,1,Nov,1,1,5,2019-11-22 03:16:47
Hoxa Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,1,1,5,2019-11-22 03:16:47
Inner Firth of Clyde,0,5,0,0,2,0,0,0,1.0,2Standard visit under the WeBS Low Tide Count SurveyWeBS,1,3,2,1,1,1.0,1.0,0,3,0,nan,1,1,5,2019-11-22 03:16:47
Kilmardinny Loch,(0),0,0,0,0,(0),(0),0,0.0,0,0,0,(0),0,0,0.0,0.0,0,(0),2,Jul,1,1,5,2019-11-22 03:16:47
Ladyburn Lake (Druridge Bay CP),nan,nan,nan,0,0,0,1,0,0.0,0,1,nan,nan,nan,nan,nan,0.0,0,1,1,Nov,1,1,5,2019-11-22 03:16:47
Lake of Menteith,0,0,0,2,0,0,3,4,2.0,0,0,0,2,2,0,0.0,2.0,0,0,1,Jan,1,1,5,2019-11-22 03:16:47
Langstone Harbour,0,0,0,1,2,0,0,0,0.0,0,0,2Standard visit under the WeBS Low Tide Count SurveyWeBS,0,0,0,2.0,0.0,0,2,1,Feb,1,1,5,2019-11-22 03:16:47
Larne Lough,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,3,0,nan,1,1,5,2019-11-22 03:16:47
Llanishen and Lisvane Reservoirs,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,0,0,0.0,1.0,nan,nan,nan,nan,1,1,5,2019-11-22 03:16:47
Llyn Trawsfynydd,0,0,0,0,0,0,(0),0,0.0,0,0,0,0,0,0,2.0,0.0,0,(0),nan,nan,1,1,5,2019-11-22 03:16:47
Llynnau Y Fali,0,1,0,0,0,0,3,0,0.0,0,0,1,0,0,1,2.0,1.0,0,0,0,nan,1,1,5,2019-11-22 03:16:47
Loch An Alltain Duibh,0,(0),0,nan,nan,nan,0,0,0.0,(0),0,0,0,0,0,0.0,0.0,0,3,0,nan,1,1,5,2019-11-22 03:16:47
