Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Biggar Water Meadows,53.0,(60),260,7,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Birgham Haugh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Birniehill Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Black Loch (New Cumnock),nan,0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Black Water Shiskine Arran,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Blackgrange,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Blackness-Abercorn (geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Blairgowrie Lochs - Consol (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Boat of Garten Pools,nan,nan,nan,nan,nan,nan,78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Bonnyside Farm,nan,nan,nan,nan,1Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Bourne Hall Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Branxholm Wester Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Broomdykes Scrape Allanton,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Buchanty,nan,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,40Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,45Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Buchley Pool,nan,nan,nan,nan,0,0,nan,0,120.0,330,43,nan,45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Burncrooks Reservoir,0.0,0,0,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Burnfoot Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Bute - Carrick Point to Dunagoil Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Caerlaverock NNR - Blackshaw Bank,nan,nan,nan,nan,nan,nan,nan,270Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,350Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,130Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Cairnhill Pond Bargany,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Cape Wrath to Handa,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Carse (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Carsfad,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,2019-11-22 01:23:36
Castle Loch (Drumwalt),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Cathpair Pond,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Cauldcoates,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Cellardyke to Crail,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Chapel Farm Pond (Houston),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Chapel House,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Chapelton Loch,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Clatteringshaws Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Clevage Loch (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Cluden Water - Lincluden,0.0,11,(0),0,(0),nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Clyde Dunoon to Toward Point,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Clyde Libberton to Thankerton,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Coates Farm Near Haddington,nan,nan,nan,nan,nan,nan,nan,52Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Cogbrae Pond,nan,440Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,0,1.0,150.0,39,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Coigach Peninsula,nan,28Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,4Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,22Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Coldingham Loch,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Colvadale re-seeds,nan,nan,nan,nan,nan,nan,nan,23Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Common Loch (Lugar),nan,0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Confluence of Rivers Eden and Eamont,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Corachan Burn (Southend),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Corran Point,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Cowgill Reservoirs Baitlaw,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Craigdow Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Crail Fifeness and Randerston,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Cramond,nan,nan,nan,nan,nan,nan,nan,750Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Crane Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Creoch Loch,nan,nan,nan,nan,48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Crinan,nan,nan,nan,nan,nan,nan,nan,93Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Cumwhinton Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Cuthlie by Arbroath,nan,250Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 01:23:49
Da Mill Loch,nan,nan,nan,nan,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Dalreoch (flood),nan,nan,nan,nan,nan,nan,nan,136Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,521Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Dalreoch to Aberdalgie (Lower Strathearn),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Dhu Loch (Bute),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Douglas Estate Ponds,nan,33.0,300,49.0,42,50.0,46,55,60,60,56,50,60,150,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Douglas Water Pool,nan,0.0,150,500.0,0,4.0,6,4,2,6,3,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Dow Law and Coldingham Combined (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Drumore Loch (Ayrshire),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Dumbreck Pools,2.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Dumfries Airfield (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Earlstoun Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Earn Aberdalgie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Earn Valley Dalreoch to Bridge of Earn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
East Fordun pond,nan,nan,nan,nan,nan,nan,nan,340Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
East Mains Flood,nan,nan,nan,nan,nan,nan,"1,131Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Easter Softlaw Splash,nan,nan,nan,nan,nan,nan,nan,nan,315Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Eastfenton - Drem Area,nan,nan,nan,nan,nan,nan,nan,nan,nan,119WWT/JNCC National Grey Goose Censusnull,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,279Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1unspecified sea-watchnull,4unspecified sea-watchnull,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Eckford Sand Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Eden Estuary and St Andrews Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Essenside Loch,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Ettrick Bay (Isle of Bute),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,140,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Eynhallow,nan,nan,nan,nan,370Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Fail Loch Tarbolton,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Fair Isle,nan,nan,21Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,148Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Fannyside Lochs,nan,15.0,1,2.0,nan,nan,nan,5,(0),nan,nan,nan,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Floodwater South Of Braco,nan,nan,nan,nan,nan,nan,nan,nan,195Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Fruid Reservoir,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Garden Moor,nan,nan,nan,nan,nan,nan,nan,nan,428Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Glenbuck Reservoir,nan,25.0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Gleneagles Station Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 01:24:02
Glentoo Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Gogar,nan,nan,0,nan,nan,nan,nan,nan,461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Gosford Sands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,377Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Goulds Tarn,nan,nan,nan,nan,nan,nan,0,0,3,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Grass Holm,nan,nan,nan,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Harelaw Reservoir (Barrhead),nan,nan,nan,nan,0,0,0,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Hazlebrae Lochmaben,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Hedgeley Gravel Pits,nan,nan,nan,nan,nan,nan,58Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Hopes Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Hopes Reservoir and Quarryford Pool (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Horsey Mere,0.0,0,nan,nan,nan,265Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Howcleuchshiel Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Hunterston Sands,0.0,150,nan,nan,0,1,0,19,0,23Supplementary visit under the WeBS Core Count SurveyWeBS,0,87,1,47.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Inner Cromarty Firth - Conor Islands (Pitglassie),nan,nan,nan,nan,nan,nan,nan,"1,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Inner Firth of Tay,nan,"2,221Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,116Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,900Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,754Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,842Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,850Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,157WWT/JNCC National Grey Goose Censusnull,636WWT/JNCC National Grey Goose Censusnull,"2,640Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,943Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Inverness To Nairn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,290Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Inverquhomery Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Irvine and Garnock Estuary,0.0,0,0,nan,(0),0,(0),0,(0),0,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Irvine to Saltcoats,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Isla Bridge of Isla,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Island of Islay,nan,nan,102Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Islands of South Ronaldsay and Burray,nan,nan,nan,nan,nan,nan,"1,208Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","2,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Islesteps,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Johnston Loch,0.0,0,0,0,0,0,150,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Kailzie Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Kanaird Mouth,nan,nan,nan,nan,nan,nan,28,nan,nan,74,52,49,1,37.0,14.0,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Kenly Burn to Buddo Rock,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Kerse Loch,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Kilberry (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Kilchoan Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 01:24:15
Killiecrankie Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Kimmer Lough,nan,nan,0,0,0,8Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,80Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,55Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Kinaldie by Arbroath,nan,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Kingoodie (Tay Estuary),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Knockshinnoch Lagoons,0.0,0,2,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Lammerloch and two ponds to east,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Lawers Pond,0.0,0,nan,nan,nan,nan,0,103,473,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Leet Water: The Hirsel,nan,nan,170Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65unspecified sea-watchnull,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Lempitlaw,nan,nan,nan,nan,nan,nan,nan,nan,460Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Leperstone Reservoir,2.0,(18),nan,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Linne Mhuirich,nan,nan,nan,nan,nan,nan,16,10,nan,8.0,4.0,6.0,8.0,48.0,54,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Linskwood and Newton Ponds,nan,nan,nan,nan,nan,nan,nan,14Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
