Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
River Test - Leckford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,(0),0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,(0),0.0,0,0,0,(0),nan,0,0,32,2019-11-28 04:57:44
River Thames - Barnes to Kew,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Thames - Lechlade,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Thames - Reading to Pangbourne,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,nan,nan,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Thames - Teddington to Kingston,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Thames - Walton Bridge to River Wey,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Trent - Stoke Lock to Radcliff viaduct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
"River Trent, Selford Manor Pastures and Burton Meadows Area",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,(0),0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,32,2019-11-28 04:57:44
River Tweed - Galafoot to Lowood Bridge,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,0.0,0,0,0,(0),0,nan,1.0,0.0,0.0,0,nan,0,nan,0.0,0.0,0,0,nan,0,nan,nan,0,nan,0,0,32,2019-11-28 04:57:44
River Tweed - Kelso to Coldstream,nan,nan,nan,nan,nan,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,(0),(0),0,0,(0),0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
River Wey - Lammas Lands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,(0),0.0,0.0,0.0,nan,nan,0.0,(0),0,nan,nan,nan,0,0,32,2019-11-28 04:57:44
River Wye - Castleton,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,nan,0,0,0.0,0,(0),0,0,nan,0,0,32,2019-11-28 04:57:44
River Wye - Glasbury,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,(0),nan,nan,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
Rivington Reservoirs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
Roadford Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0,0.0,0.0,0,0,0,nan,nan,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,nan,0,0,32,2019-11-28 04:57:44
Roath Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,nan,nan,nan,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,(0),0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rocester Pools,0.0,0.0,0.0,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan,0,0,33,2019-11-28 04:58:15
Rodley Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,(0),0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Roman Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rookery North (Stewartby),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,nan,nan,0.0,nan,0,0,33,2019-11-28 04:58:15
Rosebery Reservoir,0.0,0.0,0.0,0.0,0,0.0,nan,6.0,0.0,0.0,0.0,nan,0,0.0,0.0,0.0,nan,1,0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rostherne Mere,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rother Valley Country Park,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rothley Lakes,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,(0),nan,nan,nan,nan,nan,(0),0.0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rough Firth,nan,0.0,0.0,0.0,(0),0.0,0.0,nan,nan,nan,nan,nan,(0),0.0,0.0,0.0,0.0,0,0,3.0,0.0,0,0.0,200,0.0,0,0.0,nan,nan,0,0,0,(0),0,0,0,(0),(0),0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rouken Glen Pond,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rowley Lake,nan,nan,nan,0.0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Roxton Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Royd Moor Reservoir,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,nan,0,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,(0),0,(0),0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rudyard Lake,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,0,nan,nan,(0),nan,nan,nan,0.0,nan,0,0,33,2019-11-28 04:58:15
Rufford Lake,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,nan,nan,nan,nan,0.0,0.0,(0),0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rumworth Lodge Reservoir,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,nan,nan,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rushmere Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rutland Water,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,(0),0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Rydal Water,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,(0),0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Ryde Canoe Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Salford Priors Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Salhouse Broad,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Saltwell Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Sambrook Mill Ponds,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,(0),0,nan,(0),(0),0,(0),0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Sanday (Orkney),nan,nan,0.0,0.0,0,nan,nan,0.0,nan,0.0,0.0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,nan,nan,nan,nan,nan,0,nan,0.0,nan,0,0,33,2019-11-28 04:58:15
Sandbach Flashes,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,(0),0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Sandwell Valley Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,nan,nan,nan,0,nan,nan,nan,nan,0,0,33,2019-11-28 04:58:15
Sangobeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,(0),0,(0),0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Scaling Dam Reservoir,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,0.0,0,0,0.0,0.0,0,nan,(0),0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,33,2019-11-28 04:58:15
Scampston Lake,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,(0),0,0,0.0,(0),0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Scorton Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Scoughall Pond and Claypit Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,(10),0,3,(0),0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Scourie Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Scout Dyke Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Scrabster Loch,0.0,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,nan,0.0,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,(0),0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Sea Bank (Huttoft) Clay Pits,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,nan,nan,0,0,0,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Seahouses to Budle Point,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,nan,0.0,0.0,0,0.0,0,0,0,0,0,0.0,(0),0.0,(0),(0),(0),0,0.0,0,(0),0,2.0,(0),(0),0.0,0,(0),(0),nan,0,0,34,2019-11-28 04:58:46
Seamer Road Mere,nan,nan,nan,nan,0.0,0.0,0.0,nan,0,0,0,0.0,0.0,0.0,nan,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,nan,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Seaton and Murton Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,(0),0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Selset Reservoir,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Serpentine and Long Water and Round Pond - Kensington,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Sevenoaks Wildfowl Reserve,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Severn Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),(0),0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Severn Estuary (English counties),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Severn Estuary (Welsh counties),nan,0.0,nan,nan,0.0,0.0,0.0,0.0,(0),(0),(0),0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Severn Floodplain - Atcham Bridge to Wroxeter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Severn Hams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,(0),0,0,(0),0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Shaftesbury Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Shakerley Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Shavington Park,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,nan,0,0,0,0.0,nan,nan,nan,nan,nan,nan,0.0,0,0,(0),0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Shell Pond (Carrington),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0,(0),(0),nan,0.0,0,0.0,0,0,0,0,0.0,(0),0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Sherborne Lake,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0,0,(0),(0),0.0,0,0.0,0,0,0,0,0.0,(0),0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Shibdon Pond,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,(0),0.0,0,0,0,0,0,0.0,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Shield-on-the-Wall,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Shillinglee Lake,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,(0),(0),(0),(0),(0),0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),nan,0,0,34,2019-11-28 04:58:46
Shireoaks Hall Pools,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0.0,nan,nan,0,0.0,0,0,0,0,0,0.0,0,nan,nan,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Shobrooke Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,nan,nan,nan,nan,nan,(0),(0),(0),(0),0,0.0,0,0.0,0,0,0,(0),0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Shotover Park Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,nan,0,0,34,2019-11-28 04:58:46
Shottermill Ponds,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,0.0,0,0,nan,nan,0,0,34,2019-11-28 04:58:46
Showell Mill Pool,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0,nan,0.0,0.0,nan,nan,0,0.0,0.0,0.0,0,0,0,0,(0),nan,0,0,0,0,0,0,0,nan,(0),0,0,0,0,0.0,0,nan,0,0,35,2019-11-28 04:59:17
Shrewsbury Sewage Treatment Works,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,nan,nan,0,0,0,0,0.0,0,0,0,0,0,0.0,0,nan,0,0,35,2019-11-28 04:59:17
Siblyback Reservoir,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0,0,0.0,nan,0.0,nan,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,(0),0,nan,0,0.0,0,0,0,0,0,0.0,0,nan,0,0,35,2019-11-28 04:59:17
Sizewell Belts,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,nan,0,0,35,2019-11-28 04:59:17
Skinflats Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,0.0,(0),(0),(0),(0),1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,35,2019-11-28 04:59:17
Slains Lochs (Meikle and Sand and Cotehill),2.0,0.0,4.0,14.0,18.0,1.0,2.0,14.0,20.0,nan,0,0.0,0.0,nan,nan,0,nan,nan,nan,nan,nan,14Supplementary roost count under the WeBS Core Count SurveyWeBS,2,0,0.0,(0),(2),0,0,124Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,33Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,18.0,103,1,2,0,0,0.0,0,nan,0,0,35,2019-11-28 04:59:17
Slapton Ley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,(0),0,0,0,0.0,0,nan,0,0,35,2019-11-28 04:59:17
Slaugham Mill Pond,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0,0.0,(0),nan,0,0,35,2019-11-28 04:59:17
Smedheugh Pond,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,nan,0,0,35,2019-11-28 04:59:17
Somerset Levels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,nan,0,0,35,2019-11-28 04:59:17
Somersham Gravel Pit,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,nan,0,0,35,2019-11-28 04:59:17
Sonning Eye and Henley Road GPs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,nan,0,nan,0,0,0.0,0,0,0,0,0,0.0,0,nan,0,0,35,2019-11-28 04:59:17
Sound of Gigha and Rhunahaorine,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0.0,0,0,0,(0),nan,0.0,0,nan,0,0,35,2019-11-28 04:59:17
