Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Loch Calder,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,nan,0,0,nan,nan,nan,nan,0.0,0,nan,0,nan,nan,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch Craignish and Loch Beag,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch Doilet and Polloch Bay (Loch Shiel),nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0,0.0,0,1,nan,nan,nan,nan,nan,0,0,0,0.0,0,0.0,(0),0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch Eye,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0,0.0,0,0.0,0,0,0,0,0,(0),0,0,0,0,0.0,0,0.0,0,0,0.0,7,0,(0),0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch Freuchie,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0,nan,0,nan,nan,nan,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch Gelly,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0,0.0,0,0.0,0,0,0,nan,0,0,0,0,0,0,0.0,(0),0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch Ken,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,0,0.0,(0),(0),(0),(0),(0),0,(0),(0),(0),(0),nan,0,nan,nan,0,0.0,0,0,0,0,0,0,nan,nan,0,0,12,2019-11-27 19:27:41
Loch Leven,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,8.0,12.0,7.0,50.0,12,14.0,(17),14.0,8,7,9,0,16,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch Lomond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,(0),0,0,(0),(0),0,0.0,0,0.0,0,0,0.0,0,0,(0),(0),(0),0,(0),nan,0,0,12,2019-11-27 19:27:41
Loch Ore,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,(0),0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch Scarmclate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,(0),0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch Sween,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0,0.0,nan,0,0,0,0,0,nan,0,0,52,0.0,0,0.0,(0),0,0.0,0,0,0,0,0,nan,nan,nan,0,0,12,2019-11-27 19:27:41
Loch Watten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch of Clumlie,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,0.0,0,nan,nan,nan,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch of Clumly,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,(0),0,0,0,2,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch of Graemeshall,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,(0),0,(0),0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,nan,nan,0,0,12,2019-11-27 19:27:41
Loch of Harray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,(0),0,0,0,0,0,0.0,0,0.0,(0),0,0.0,0,0,0,0,0,(0),0,nan,0,0,12,2019-11-27 19:27:41
Loch of Mey,0.0,1.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0,0.0,0,nan,nan,0,nan,(0),(0),0,nan,(0),0,0,0.0,0,0.0,(0),(0),0.0,(0),0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch of Sabiston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,(0),0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,(0),0,nan,0,0,12,2019-11-27 19:27:41
Loch of Skaill,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0,0.0,0,0,0,0,(0),0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch of Skene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,(1),0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch of Spiggie,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,0.0,0,nan,nan,nan,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch of Stenness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,(0),0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch of Strathbeg,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0.0,0,0.0,0,(1),0,0,0,0,0,0,(0),0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Loch of Tankerness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,nan,nan,nan,0,0,12,2019-11-27 19:27:41
Lockwood Beck Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,nan,0.0,0,0,0,0,0,nan,0,0,0,0,0.0,(0),0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,12,2019-11-27 19:27:41
Lomond Reservoirs Ballo Harperlees Holl,nan,1.0,nan,0.0,0,13.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,20.0,0.0,0,10,(23),0,0.0,0.0,0,0,0,0,0,0.0,(18),0.0,10,0.0,(0),0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
London Wetland Centre,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Longtown Ponds and River,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0.0,0.0,0,nan,nan,nan,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Lough Foyle,(0),0.0,0.0,0.0,478,193.0,128.0,0.0,110.0,145.0,45.0,412.0,195.0,106.0,59.0,(92),37,94,90,14.0,10.0,6Supplementary visit under the WeBS Core Count SurveyWeBS,10,12,8,27,9.0,18,0.0,0,8.0,0,(0),0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Loughs Neagh and Beg,nan,nan,nan,nan,nan,nan,nan,333.0,128.0,264.0,246.0,303.0,523.0,232.0,163.0,216,90,80,109,77.0,53.0,19,15,19,6,5,39.0,4,1.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Low Barnes Nature Reserve,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Lower Frome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,0,137,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,nan,nan,nan,0,0,13,2019-11-27 19:28:07
Lower Teviot Valley,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Lower Windrush Valley Gravel Pits,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Malltraeth RSPB,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,nan,0,0,0,0.0,0.0,0,0,0,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Marazion Marsh,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Marloes Mere,nan,nan,0.0,0.0,0,0.0,0.0,nan,0.0,0.0,0.0,4.0,nan,0.0,nan,nan,nan,0,(0),0.0,0.0,(0),(0),0,(0),(0),0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Marlow Gravel Pits,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0.0,nan,nan,nan,nan,nan,0,0,13,2019-11-27 19:28:07
Marsh Lane Gravel Pits,0,0.0,0.0,0.0,0,9.0,10.0,0.0,nan,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,nan,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Martham Broad,nan,nan,nan,nan,nan,67.0,163.0,46.0,180.0,193.0,34.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,39Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Marton Mere (Blackpool),nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0,0,7,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,nan,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Mawddach Estuary,0,0.0,0.0,nan,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,nan,0,0,nan,nan,nan,0,5.0,0,0.0,0,0,0,0,0.0,(0),0,0,0,nan,0,0,13,2019-11-27 19:28:07
Meadow Lane Gravel Pits,0,0.0,0.0,0.0,0,0.0,0.0,0.0,nan,0.0,14.0,0.0,0.0,2.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,nan,nan,0,0,0,nan,nan,nan,nan,nan,0,nan,0,0,13,2019-11-27 19:28:07
Medway Estuary,3,8.0,3.0,0.0,(0),26.0,23.0,8.0,8.0,32.0,32.0,5.0,36.0,11.0,33.0,10,(16),9,32Standard visit under the WeBS Low Tide Count SurveyWeBS,15.0,302.0,42,(0),(0),0,0,0.0,(11),3.0,9Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0,0,0,(0),0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Mepal Gravel Pits,0,0.0,0.0,0.0,0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,0,0.0,0.0,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,0,0,0,0.0,0,nan,nan,nan,nan,0,0,13,2019-11-27 19:28:07
Mere Sands Wood Nature Reserve,nan,nan,nan,nan,nan,nan,0.0,10.0,6.0,0.0,13.0,0.0,27.0,6.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1.0,2,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Merryton Haughs,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0.0,0.0,0,0,nan,nan,nan,nan,0,0.0,0,0.0,0,(0),nan,nan,nan,0,(0),nan,nan,nan,0,0,13,2019-11-27 19:28:07
Mesnes Park Wigan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,0.0,0,0.0,0,0,2,nan,0.0,0,0,0,(0),nan,0,0,13,2019-11-27 19:28:07
Messingham Sand Quarries,0,0.0,0.0,0.0,4,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,nan,nan,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Metheringham Delph,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,2.0,0,0,0,0,0.0,0,0,(0),nan,nan,0,0,13,2019-11-27 19:28:07
Middle Tame Valley Gravel Pits,0,0.0,9.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,2.0,0,0,0,(0),0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Mill Dam and Balfour Mains Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,2,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Milton Country Park,nan,0.0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0,0,0,0.0,0.0,nan,nan,nan,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Mochrum Loch Maybole,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,nan,0,0.0,0,0.0,0,0.0,0,0,1,1,1.0,0,0,0,0,nan,0,0,13,2019-11-27 19:28:07
Napton Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,13,2019-11-27 19:28:07
Nedern Brook Caldicot,nan,nan,nan,nan,nan,18,17,38.0,8.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,16,nan,26,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Netherfield Lagoons,nan,nan,0.0,0.0,0,0,19,8.0,nan,0.0,0,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Newport Pagnell Gravel Pits,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,(0),0,0,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Newton Pool,nan,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,nan,0.0,0,0,0,0,nan,nan,nan,nan,0,0,0,0,0,0,0.0,nan,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
North Cave Wetlands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,3Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
North Warren and Thorpeness Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0,0,0,0,2,0,0,0,0,nan,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,5Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0.0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
North West Solent,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,(0),0,3.0,0.0,0,0,0,0,0,(0),0,(0),(0),(0),(0),0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,(0),0.0,nan,0,0,14,2019-11-27 19:28:34
Nosterfield Gravel Pits,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,nan,nan,1.0,7,nan,nan,(0),0,0,0,0,0,2,0,9,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Nunnery Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Ogston Reservoir,0.0,0.0,0.0,0.0,0,1,0,15.0,0.0,0.0,0,0,0.0,0.0,nan,0,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Otmoor,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Otter Estuary,0.0,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Ouse Fen and Pits (Hanson/RSPB),nan,nan,nan,nan,nan,nan,nan,0.0,nan,4.0,nan,nan,nan,nan,4Supplementary visit under the WeBS Core Count SurveyWeBS,2,0,1,0,0,0,0,0,nan,0,0,0,0,2.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Pagham Harbour,0.0,0.0,0.0,1.0,(0),(0),(0),0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Par Sands Pools and St Andrews Road,nan,0.0,nan,nan,0,0,nan,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,(0),0,0.0,0,0.0,0.0,1.0,0.0,(0),0.0,0.0,0,nan,0.0,nan,0,0,14,2019-11-27 19:28:34
Pawlett Hams,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,(0),(0),nan,nan,0,0,14,2019-11-27 19:28:34
Pennington Flash,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,nan,nan,0.0,0,0,0,0,0,0,0,0,(0),0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Pentney GP,nan,nan,nan,nan,nan,nan,nan,0.0,10.0,0.0,2,nan,1.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,nan,nan,nan,0.0,nan,0,0,14,2019-11-27 19:28:34
Pevensey Levels,nan,nan,0.0,0.0,0,0,13,0.0,0.0,nan,nan,0,0.0,0.0,0,0,0,0,(1),1,(0),3,(0),0,0,0,0,(0),0.0,(0),0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Pirton Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.0,0.0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Pitsford Reservoir,29.0,12.0,3.0,18.0,11,41,3,3.0,2.0,11.0,2,0,0.0,0.0,0,0,0,0,1,0,(0),0,0,0,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Poole Harbour,0.0,2.0,0.0,14.0,0,0,0,0.0,0.0,21.0,24,(65),17.0,36.0,0,(28),(17),2,1,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,(0),0,0.0,nan,0,0,14,2019-11-27 19:28:34
Port Meadow,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,(0),0,0,0,0,(0),0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Port Talbot Old Docks,nan,nan,nan,nan,0,2,0,0.0,nan,nan,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,nan,nan,0,0,14,2019-11-27 19:28:34
Priory Country Park (Barkers Lane Gravel Pit),nan,0.0,0.0,nan,0,14,0,0.0,0.0,0.0,0,0,0.0,0.0,0,(0),0,0,nan,0,0,0,0,0,0,0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Priory Water and Kirby Lakes,0.0,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,7,7,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Pugneys Country Park Lakes,nan,nan,0.0,0.0,0,5,2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Pulfin Bog and High Eske Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,(4),(0),0,0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Queen Elizabeth II Reservoir,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,nan,0,0,14,2019-11-27 19:28:34
Quorn Lodge Farm Borrow Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,nan,nan,0,0,14,2019-11-27 19:28:34
Radwell Lakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,11.0,0.0,0.0,0.0,nan,0,nan,nan,nan,nan,0,0,0,0,0.0,0,nan,nan,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
Ranworth and Cockshoot Broads,8.0,0.0,0.0,4.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0,0.0,0.0,11,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,(116),0.0,0,0.0,0.0,1,0,0,nan,0,0,15,2019-11-27 19:29:00
