Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Gryfe Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,1,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,0,(0),0.0,0.0,(0),nan,0,0,17,2019-11-28 04:25:00
Guernsey Shore,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,(0),0.0,0.0,0.0,0.0,(0),(0),0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Gunthorpe Gravel Pits and River Trent,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,nan,nan,0.0,nan,0,0,nan,nan,nan,nan,0,0,17,2019-11-28 04:25:00
Gwen Finch Wetland Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Haddo House Lakes,0.0,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,nan,nan,(0),0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,0,17,2019-11-28 04:25:00
Hagnaby Lock Fen,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0,0,0.0,nan,nan,nan,nan,0.0,0,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Hainault Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,0,nan,nan,nan,0,0,0.0,0,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Haining Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,nan,0.0,0,0,0.0,0,nan,0,0.0,nan,0,nan,0,0,17,2019-11-28 04:25:00
Hales Coal Brook Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(0),0,(0),0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Hallington Reservoir,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Hamford Water,0.0,0.0,(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Hamilton Low Parks and Strathclyde Park,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,nan,nan,nan,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Hampton and Kempton Reservoirs,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,(0),0,0.0,0.0,0.0,(0),(0),0.0,(0),0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Hanmer Mere,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,nan,nan,nan,nan,0,0,17,2019-11-28 04:25:00
Hanningfield Reservoir,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Hardendale Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Hardingstone Gravel Pits,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,(0),0,0,0,0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,nan,nan,0,(0),0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Hardley Flood,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,nan,nan,nan,nan,0,nan,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,(0),0,0.0,nan,nan,nan,0,0,17,2019-11-28 04:25:00
"Hardwick Farm Pond, Harwood Dale",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Hardwick Park Lakes,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,nan,0,0,17,2019-11-28 04:25:00
Harelaw Dam,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,0,0.0,0.0,0,0.0,0,0,10.0,0,nan,nan,nan,nan,0,0.0,nan,nan,nan,nan,0,0,18,2019-11-28 04:25:26
Harewood Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,(0),0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Harold's Wick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0,1.0,2,0,0.0,0,0,13.0,0,0,0,0.0,0.0,0,nan,nan,0,0,18,2019-11-28 04:25:26
Harperrig Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,0,0,0,0,0,0,nan,0.0,0.0,0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,18,2019-11-28 04:25:26
Harrold-Odell Country Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,nan,0,nan,0,0,nan,0,0,0,0.0,0.0,0,nan,nan,nan,nan,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Harrow Lodge Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,(0),(0),(0),0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hartleton Water,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0,0.0,0,nan,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hartsholme Lake,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,(0),0,0.0,(0),0,0,nan,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Haslingden Grane Reservoirs,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,nan,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Haugh of Blackgrange,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Haughton Strother GP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,nan,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hauxley Nature Reserve,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,nan,(0),0,0,nan,nan,nan,nan,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Haweswater Reservoir,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hawkridge Reservoir,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0,0,0,nan,0,0,nan,nan,0,nan,0,nan,nan,nan,nan,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hay-a-Park Gravel Pits,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,nan,nan,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hayle Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,(0),0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Head of Loch Eil,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0,(0),0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Heapey Lodges,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Heath Pond (Petersfield),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Heaton Park Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,nan,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Heigham Holmes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,(0),(0),0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Helford Estuary,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,(0),0.0,0,0,0,0,0,(0),(0),(0),0.0,0.0,0,0.0,0,0,0.0,0,nan,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hell's Mouth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),(0),(0),(0),(0),(0),0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Henfield Brooks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,(0),0,0,0.0,0.0,0,0.0,(0),(0),0.0,0,(0),0.0,(0),0,0,0.0,0.0,(0),(0),nan,0,0,18,2019-11-28 04:25:26
Hereford Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hersey Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hickling Broad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,nan,nan,0,0,0,0.0,0.0,(0),0.0,0,0,nan,0,0,nan,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
High Fairbanks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,(0),0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hightae Loch Lochmaben,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,(0),0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hilfield Park Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-28 04:25:26
Hinchingbrooke Gravel Pit,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,0,nan,nan,nan,nan,0,0,19,2019-11-28 04:25:51
Hirsel Lake,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,nan,0.0,0,0,0,0.0,0,0,nan,nan,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Hogganfield Loch,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Holburn Moss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,(0),0.0,0,0,0,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Holland Marshes,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0.0,0,nan,nan,nan,nan,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Hollingworth Lake,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,nan,nan,0,0,nan,0,0,0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Hollowell Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,(0),0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Holme Dub,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Holme Pierrepont Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,(0),0,(0),0.0,0,0,nan,nan,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,nan,0,0,19,2019-11-28 04:25:51
Holmethorpe Complex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0.0,0,0,nan,(0),0,0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,0,0.0,0,(0),nan,0,0,19,2019-11-28 04:25:51
Holy Loch,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,(0),0,0.0,(0),0,0.0,0,0,0,0.0,0,nan,nan,0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,(0),0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Holywell Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,0,0.0,0,0,(0),0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Holywell Pond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,0,0.0,0,nan,nan,nan,nan,(0),0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Hornsea Mere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,0,0.0,nan,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Horsted Keynes Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,(0),nan,0,0,19,2019-11-28 04:25:51
Hoselaw Loch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,(0),nan,nan,(0),(0),(0),0.0,(0),0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Houghton Gate Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Houghton Green Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,nan,nan,0,0,19,2019-11-28 04:25:51
Hoveringham and Bleasby Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,0.0,0,0,0,nan,nan,0,0.0,0,0.0,0.0,0.0,0.0,(0),0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Howick to Beadnell,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,(0),0,(0),0,0.0,0,0.0,0.0,0.0,0.0,0,(0),0,(0),0.0,(0),0,nan,0,0,19,2019-11-28 04:25:51
Hule Moss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,nan,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Humber Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,(0),0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Hundred Acre Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Hunmanby Lakes,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,nan,nan,nan,0,0,19,2019-11-28 04:25:51
Hunterston to Fairlie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Hurkedale Cummertrees,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0.0,nan,nan,nan,0,0,19,2019-11-28 04:25:51
Hurleston Reservoir,nan,nan,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,nan,0,0,0.0,0,0,0.0,0,(0),0,0.0,0,nan,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Hurworth Burn Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,nan,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Hury Reservoir,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Ifield Mill Pond,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,19,2019-11-28 04:25:51
Impington Lake (Histon Gravel Pit),nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,nan,nan,nan,0,0,20,2019-11-28 04:26:18
Inchgarth Reservoir,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,20,2019-11-28 04:26:18
Inland Sea and Alaw Estuary,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,nan,nan,nan,nan,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,20,2019-11-28 04:26:18
Inner Moray and Beauly Firths,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,(0),0,0,0,0,0.0,0,0,0,0,nan,0,0,20,2019-11-28 04:26:18
Irt and Mite and Esk Estuary,nan,nan,nan,nan,0.0,0.0,(0),0.0,0.0,(0),(0),0.0,0,0.0,0.0,0.0,nan,(0),0,0.0,0,0.0,nan,0.0,0,0,0.0,0,(0),0.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,20,2019-11-28 04:26:18
Island Barn Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,nan,0.0,0.0,0.0,0,0,0.0,nan,0,0.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,20,2019-11-28 04:26:18
Island of Egilsay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0.0,0.0,0,(1),0.0,(1),0,nan,0,0,0,0,(0),nan,(0),0,0,0,nan,0,0,20,2019-11-28 04:26:18
Island of Westray,nan,nan,nan,0.0,nan,nan,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,7,0,0.0,2,0,0,0,0,0.0,nan,nan,nan,nan,nan,0,0,20,2019-11-28 04:26:18
