Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Breydon Water and Berney Marshes,0,0.0,5.0,0,0,0,0.0,0.0,0,39,0,12,2.0,1,2.0,17,21,75,3,37.0,9.0,0,26.0,2,12,61,80,12,0,0,0,0,0,0,0,0,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,4Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,2,2,3,2019-11-28 03:56:12
Catwick Gravel Pits,nan,nan,nan,nan,0,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0,0,0,2,nan,0,0,0,0,0,0,0,0,8,1,Dec,2,2,3,2019-11-28 03:56:12
Cocker's Dyke,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,2,2,3,2019-11-28 03:56:12
Colne Estuary,(0),0.0,0.0,0,0,0,6.0,2.0,1,2,1,0,0.0,0,2.0,1,0,1,0,0.0,1.0,2,1.0,1,0,1,1,1,0,2,0,0,89Supplementary visit under the WeBS Core Count SurveyWeBS,0,(0),0,(0),0,0,9,Feb,2,2,3,2019-11-28 03:56:12
Dee Estuary (Welsh counties),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,3.0,0,0,0,8,0.0,0.0,0,1.0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,1,5,3,Mar,2,2,3,2019-11-28 03:56:12
Dingle Marshes and Walberswick National Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.0,0,46,0,0,0,0,0,0,13,0,0,0,0,2,9,0,0,nan,2,2,3,2019-11-28 03:56:12
Doxey Marshes SSSI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.0,1,1,0,0,0.0,0.0,0,0.0,1,4,2,2,(4),8,10,14,15,5,5,7,4,(2),(2),2,0,nan,2,2,3,2019-11-28 03:56:12
Edgbaston Park,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),25,0,0,0,0,0,11,Sep,2,2,3,2019-11-28 03:56:12
Nosterfield Gravel Pits,0,0.0,0.0,0,0,0,0.0,8.0,0,0,nan,nan,nan,1,6.0,nan,nan,(0),1,1.0,0.0,3,1.0,0,1,5,11,1,0,3,1,1,0,1,4,5,0,2,2,1,Jan,2,2,3,2019-11-28 03:56:12
Ribble Estuary,0,2.0,0.0,(0),4,3,2.0,1.0,1,2,1,(0),0.0,0,5.0,0,36,0,2,10.0,4.0,(16),0.0,0,(7),0,2,7,4,1,2,12,21,14,4,2,1,5Supplementary visit under the WeBS Core Count SurveyWeBS,3Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,nan,2,2,3,2019-11-28 03:56:12
Roath Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,1,nan,nan,nan,8.0,7,11,7,6,5,4,4,4,8,6,(4),4,3,2,2,2,0,nan,2,2,3,2019-11-28 03:56:12
Scaling Dam Reservoir,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,nan,0,0,1,0.0,0.0,0,nan,(0),0,0,1,0,1,1,0,1,1,3,0,0,2,2,2,(3),Apr,2,2,3,2019-11-28 03:56:12
Stour Estuary,1,1.0,5.0,0,0,0,3.0,0.0,(4),1,1,0,0.0,2,0.0,0,11,14,0,1.0,3.0,14,2.0,0,46,7,1,1,0,1,0,2,28,6,0,1,7,1,0,0,nan,2,2,3,2019-11-28 03:56:12
Stretton Sugwas Sand Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,nan,nan,0,0,0,2,1,2,1,5,0,3,0,1,Aug,2,2,3,2019-11-28 03:56:12
Swale Estuary,0.0,0.0,0.0,1,1.0,2,2,0.0,0.0,(0),14,3,1.0,3.0,0.0,(11),3,20.0,1,2,36,24.0,28,31,39.0,3,3.0,3.0,4,26,0,25,1.0,0.0,5,0.0,7,1,0,0.0,nan,2,2,4,2019-11-28 03:56:38
Swansea Bay,0.0,nan,nan,nan,0.0,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,(0),0,0,9.0,Mar,2,2,4,2019-11-28 03:56:38
Taw-Torridge Estuary,0.0,0.0,14.0,(7),0.0,0,0,2.0,0.0,0,2,0,0.0,0.0,0.0,6,0,0.0,1,1,18,2.0,3,0,0.0,0,0.0,0.0,5,1,4,0,0.0,0.0,0,0.0,0,1,8Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,nan,2,2,4,2019-11-28 03:56:38
Traeth Bach,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,2.0,0.0,0.0,0,0,0.0,0,0,0,1.0,2,1,1.0,0,0.0,0.0,0,1,0,1,0.0,0.0,4,4.0,2,2,2,1.0,Oct,2,2,4,2019-11-28 03:56:38
Valley Parkway (Birmingham),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,Jul,2,2,4,2019-11-28 03:56:38
Abberton Reservoir,0.0,0.0,0.0,0,0.0,0,0,0.0,5.0,0,0,0,0.0,0.0,0.0,4,0,4.0,9,5,(10),11.0,11,(2),2.0,1,0.0,1.0,(1),2,1,1,0.0,0.0,0,1.0,2,0,0,1.0,Aug,1,1,4,2019-11-28 03:56:38
Alt Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,1,1,4,2019-11-28 03:56:38
Alton Water,nan,nan,nan,nan,nan,nan,0,1.0,3.0,1,nan,1,1.0,1.0,0.0,0,10,9.0,20,27,1,0.0,0,0,0.0,0,0.0,1.0,0,0,1,0,0.0,2.0,1,1.0,1,1,0,0.0,nan,1,1,4,2019-11-28 03:56:38
Baffins Pond,0.0,0.0,12.0,0,0.0,0,0,0.0,21.0,24,24,27,26.0,29.0,27.0,27,24,26.0,29,38,43,13.0,11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,(3),0.0,0,3,2,0.0,nan,1,1,4,2019-11-28 03:56:38
Barton Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,nan,nan,nan,nan,nan,1,0.0,nan,1,1,4,2019-11-28 03:56:38
Beaulieu Estuary,0.0,0.0,nan,0,1.0,0,0,0.0,0.0,1,2,4,7.0,4.0,3.0,14,9,10.0,4,2,0,10.0,2,0,0.0,4,2.0,36.0,1,0,0,0,2.0,2.0,2,1.0,3,0,1,0.0,nan,1,1,4,2019-11-28 03:56:38
Bourton-on-the-Water Gravel Pits,0.0,0.0,0.0,0,0.0,0,nan,nan,nan,0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,1,1,1.0,Sep,1,1,4,2019-11-28 03:56:38
Bowood Lake,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,2,3,2.0,1.0,1.0,2,2,3.0,3,9,4,2.0,0,0,0.0,11,0.0,1.0,1,1,1,1,1.0,1.0,1,1.0,1,1,1,0.0,nan,1,1,4,2019-11-28 03:56:38
Brandesburton Ponds West,nan,nan,nan,nan,nan,0,0,0.0,0.0,0,0,nan,nan,nan,nan,0,0,12.0,0,0,0,0.0,0,0,3.0,(1),0.0,0.0,0,0,(0),nan,0.0,0.0,0,1.0,(0),nan,nan,nan,nan,1,1,4,2019-11-28 03:56:38
Bridlington Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,8.0,(0),0,0,0.0,nan,nan,0.0,nan,nan,0.0,0,nan,nan,nan,0.0,nan,1,nan,0,1,1,1.0,Nov,1,1,4,2019-11-28 03:56:38
Chichester Harbour,0.0,0.0,5.0,8,0.0,(0),(0),0.0,0.0,0,(0),1,1.0,0.0,0.0,22,(0),1.0,0,(0),5,1.0,(0),14,0.0,1,1.0,2.0,0,(2),4,0,21.0,0.0,2,0.0,1,4,0,0.0,nan,1,1,4,2019-11-28 03:56:38
Colliford Lake and Dozmary Pool,nan,0.0,nan,nan,nan,0,0,0.0,0.0,6,0,0,0.0,0.0,0.0,(0),1,1.0,1,4,2,2.0,2,7,4.0,2,9.0,6.0,6,4,4,0,3.0,1.0,1,2.0,1,0,0,0.0,nan,1,1,4,2019-11-28 03:56:38
Colne Fen Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1,1Supplementary visit under the WeBS Core Count SurveyWeBS,1Supplementary visit under the WeBS Core Count SurveyWeBS,1.0,1,4,1.0,1,3.0,5.0,15Supplementary visit under the WeBS Core Count SurveyWeBS,12,4Supplementary visit under the WeBS Core Count SurveyWeBS,4Supplementary visit under the WeBS Core Count SurveyWeBS,5.0,1.0,0,0.0,nan,0,2,0.0,nan,1,1,4,2019-11-28 03:56:38
Coniston Cold Lake,nan,0.0,0.0,0,0.0,0,1,1.0,0.0,0,0,0,0.0,0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1.0,Oct,1,1,4,2019-11-28 03:56:38
Conwy Estuary,0.0,nan,0.0,nan,0.0,0,nan,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0.0,0,1,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,0,0,2,0.0,nan,1,1,4,2019-11-28 03:56:38
Cotswold Water Park,1.0,1.0,0.0,7,4.0,2,2,1.0,4.0,0,1,0,0.0,5.0,2.0,1,4,1.0,1,3,1,1.0,2,2,2.0,2,1.0,3.0,0,4,5,0,0.0,0.0,0,2.0,0,1,0,1.0,Dec,1,1,4,2019-11-28 03:56:38
Cotswold Water Park (Central),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0,1.0,0,nan,nan,nan,nan,1,1,4,2019-11-28 03:56:38
Cotswold Water Park (East),0.0,0.0,0.0,0,0.0,0,0,1.0,3.0,0,1,0,0.0,0.0,2.0,0,0,0.0,1,2,1,1.0,2,2,2.0,2,1.0,1.0,(0),(0),(0),(0),0.0,0.0,(0),2.0,(0),nan,nan,nan,nan,2,2,4,2019-11-28 03:56:38
Deben Estuary,0.0,0.0,50.0,0,0.0,3,0,1.0,3.0,(0),1,(0),0.0,1.0,0.0,0,2,1.0,1,1,1,0.0,0,0,0.0,(0),0.0,0.0,0,1,0,0,0.0,1.0,2,0.0,1,1,1,0.0,nan,1,1,4,2019-11-28 03:56:38
Delph and Belmont Reservoirs,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,1,nan,nan,0.0,nan,nan,1,1,6.0,0,2,2,1.0,1,1,1.0,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,1,1,2.0,Nov,1,1,4,2019-11-28 03:56:38
Durleigh Reservoir,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,6,0.0,4.0,nan,0,0,0.0,0,0,nan,0.0,0,nan,nan,1,nan,1.0,nan,nan,nan,nan,0.0,0.0,0,0.0,1,0,4,0.0,nan,1,1,4,2019-11-28 03:56:38
Ellesmere Lakes,0.0,0.0,2.0,1,7.0,5,6,8.0,3.0,2,2,2,1.0,0.0,0.0,4,2,2.0,3,4,4,1.0,1,1,1.0,3,6.0,7.0,18,3,3,2,1.0,0.0,0,1.0,2,1,1,0.0,nan,1,1,4,2019-11-28 03:56:38
Enton Ponds,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,1,1,nan,nan,1,1,4,2019-11-28 03:56:38
Fagl Lake (Hope),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,5Supplementary visit under the WeBS Core Count SurveyWeBS,0,0.0,nan,1,1,4,2019-11-28 03:56:38
Fairlands Valley Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,1,1,1.0,Sep,1,1,4,2019-11-28 03:56:38
Fairlop Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,6.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0,0,0,0,0.0,nan,nan,nan,0,0,0,0,0,0,2,2,3,Apr,1,1,5,2019-11-28 03:57:03
Filey Dams,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,nan,0.0,0,5,5.0,7,6,3,7,11,0,7,4,0,0.0,0.0,2.0,1.0,0,0,2,1,4,1,0,0,0,nan,1,1,5,2019-11-28 03:57:03
Flattenden Lake (Wadhurst Park),nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,0,0,1,2,Sep,1,1,5,2019-11-28 03:57:03
Glaslyn Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0,0,0,4,0,2,0,2,2,Jan,1,1,5,2019-11-28 03:57:03
Godmanchester Nature Reserve,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,2.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,1.0,2,1.0,0,2Supplementary visit under the WeBS Core Count SurveyWeBS,2.0,26,0,1,1,0,1,1,0,2,0.0,0.0,nan,nan,nan,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,(1),2,0,0,0,nan,1,1,5,2019-11-28 03:57:03
Great Barford Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,1,1,6,nan,nan,nan,0.0,51.0,0,2,0,0,0,0,7,0,0,nan,1,1,5,2019-11-28 03:57:03
Harewood Lake,3,4.0,12.0,14.0,6.0,12.0,11.0,10.0,5.0,4.0,4.0,3,5.0,2,8.0,8,1,2.0,1,(2),5,26,4,1,2,0,2,17.0,28.0,16.0,1.0,4,27,58,0,0,1,0,1,2,Nov,1,1,5,2019-11-28 03:57:03
Hilfield Park Reservoir,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,2,0,nan,1,1,5,2019-11-28 03:57:03
Hollowell Reservoir,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0,0.0,0,0.0,(0),0,0.0,0,(6),1,1,1,0,0,0,0,2.0,0.0,0.0,2.0,2,0,0,0,0,3,0,1,1,Dec,1,1,5,2019-11-28 03:57:03
Lackford Lakes Nature Reserve,nan,nan,nan,nan,nan,nan,5.0,5.0,8.0,nan,nan,nan,nan,4,4.0,nan,nan,nan,nan,nan,nan,nan,nan,0,1,(0),0,0.0,0.0,0.0,0.0,3,1,2,3,2,1,0,0,0,nan,1,1,5,2019-11-28 03:57:03
Lambeth Reservoirs,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,10.0,12.0,9,5,5,2,2,1,1,2,1,Mar,1,1,5,2019-11-28 03:57:03
Langham Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,Mar,1,1,5,2019-11-28 03:57:03
Lee Valley Gravel Pits,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0,1.0,1,0.0,(0),(15),7.0,3,0,2,12,9,8,11,5,5,4.0,1.0,2.0,1.0,(1),0,1,0,1,0,2,0,0,nan,1,1,5,2019-11-28 03:57:03
Livermere and Ampton Water,nan,nan,nan,nan,nan,nan,6.0,5.0,4.0,nan,nan,nan,nan,nan,nan,nan,3,2.0,2,3,0,0,0,0,0,0,1,0.0,nan,0.0,0.0,0,nan,nan,nan,nan,nan,nan,(0),1,Aug,1,1,5,2019-11-28 03:57:03
Lough Foyle,(0),0.0,0.0,0.0,1.0,36.0,0.0,0.0,1.0,0.0,6.0,32,7.0,0,0.0,9,2,0.0,2,0,1,0,0,1,0,2,0,0.0,5.0,0.0,0.0,0,(0),4,0,4,0,0,1,0,nan,1,1,5,2019-11-28 03:57:03
Medmerry RSPB Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0,1,0,0,nan,1,1,5,2019-11-28 03:57:03
North West Solent,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0,1.0,0,0.0,2,0,3.0,0,2,0,2,(0),(0),(0),0,0,0.0,2.0,0.0,1.0,1,3,1,0,2,2,1,2,0,nan,1,1,5,2019-11-28 03:57:03
Otter Estuary,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0.0,0,1.0,1,1,0.0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,nan,1,1,5,2019-11-28 03:57:03
Ouse Fen and Pits (Hanson/RSPB),nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0,0,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,2,1,nan,7,6,1,1.0,1.0,9.0,1.0,1,0,3,0,0,5,0,0,1,Jul,1,1,5,2019-11-28 03:57:03
Pegwell Bay,nan,nan,nan,0.0,nan,nan,nan,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,(0),(0),0.0,0.0,46.0,0.0,3Supplementary visit under the WeBS Core Count SurveyWeBS,300Supplementary visit under the WeBS Core Count SurveyWeBS,2Supplementary visit under the WeBS Core Count SurveyWeBS,7,5Supplementary visit under the WeBS Core Count SurveyWeBS,(0),0,1,0,nan,2,2,5,2019-11-28 03:57:03
Pirton Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0,1.0,0,2,0,2,2,0,1,6,0,0.0,1.0,0.0,0.0,0,0,1,4,3,0,0,0,0,nan,1,1,5,2019-11-28 03:57:03
Pitsford Reservoir,0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0,1,(7),0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,Sep,1,1,5,2019-11-28 03:57:03
Point of Ayre Gravel Pit,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan,0,0,0,2,Mar,1,1,5,2019-11-28 03:57:03
Portsmouth Harbour,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,0,0.0,0,0,0.0,0,0,0,(0),0,0,(0),0,0,0.0,1.0,0.0,2.0,(0),1,1,1,1,1,1,1,(0),nan,1,1,5,2019-11-28 03:57:03
Primrose Valley Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,1,nan,nan,nan,1,1,5,2019-11-28 03:57:03
Queen's Park Pool (Crewe),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,Jul,1,1,5,2019-11-28 03:57:03
Radwell Lakes,0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,nan,0.0,2.0,7,1.0,0,nan,0,nan,nan,nan,nan,3,3,2,2,4,2,nan,nan,0.0,0.0,0.0,1,2,1,1,0,0,0,0,6,Oct,1,1,5,2019-11-28 03:57:03
Ream Hills Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,(1),(1),nan,1,Mar,1,1,5,2019-11-28 03:57:03
River Avon - Avon Bridge to Salisbury,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,nan,nan,nan,1,1,5,2019-11-28 03:57:03
River Test - Leckford,0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,2.0,0,0,1.0,0,(0),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,(0),3,0,0,0,(0),nan,1,1,5,2019-11-28 03:57:03
River Thames - Lechlade,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,4,1.0,2,1,1,2,2,2,1,0.0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0,nan,1,1,6,2019-11-28 03:57:30
Roman Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1,Jul,1,1,6,2019-11-28 03:57:30
Sandbach Flashes,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,nan,0.0,0.0,0.0,1.0,0.0,0.0,0,(1),1,0.0,1,0,0,0,0,1,(0),0.0,0,0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1,Nov,1,1,6,2019-11-28 03:57:30
Seamer Road Mere,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,nan,0.0,0.0,1.0,1,Nov,1,1,6,2019-11-28 03:57:30
Severn Hams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,(0),0.0,0,(0),0,0,2,0,2,0.0,0,2,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1,Jan,1,1,6,2019-11-28 03:57:30
Shakerley Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,nan,1,1,6,2019-11-28 03:57:30
Somerset Levels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,0,4,0.0,0,1,0,0,1,4,2,0.0,2,0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0,nan,1,1,6,2019-11-28 03:57:30
St Albans Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,nan,1,1,6,2019-11-28 03:57:30
Stodmarsh,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,3,1,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,Oct,1,1,6,2019-11-28 03:57:30
Stoney Beck Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,nan,1,1,6,2019-11-28 03:57:30
Sywell Country Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),2,0,8.0,1,0,0,4,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,(0),nan,1,1,6,2019-11-28 03:57:30
Tamar Complex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1,0,9.0,0,0,(0),0,0,0,1,2.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4,Dec,1,1,6,2019-11-28 03:57:30
Testbourne Estate,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,(0),nan,2,2,6,2019-11-28 03:57:30
